,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,Duygu
0,-1331.5719,358.68005,230.57788,85.52826,-159.53308,51.01628,-29.476294,16.846247,-52.441105,-23.271027,-1.4901762,-13.476929,54.733974,-21.13439,22.236713,34.14339,28.244883,22.886963,10.320906,-29.430405,cats
0,-1134.0525,441.71112,-185.97852,32.367825,-127.36563,20.531473,-86.78111,-33.53354,-25.352066,-25.31208,-28.014824,-55.773678,-19.381536,-54.664654,-8.2716055,-16.582985,17.81201,0.12693034,7.5334783,17.428802,cats
0,-1120.1238,439.7537,-192.16777,21.821236,-139.69638,25.71262,-85.91877,-38.03985,-27.51002,-22.154747,-26.18541,-54.637257,-19.467964,-58.839207,-14.4469595,-28.424486,5.24661,-2.3991878,18.178503,34.66171,cats
0,-1159.4734,490.5374,-140.15181,232.54767,-71.55937,158.63057,-51.432526,85.896385,-9.734508,40.44876,29.382257,-14.490238,28.515205,-35.74753,43.56981,-22.466587,33.7026,-20.896551,15.047731,-3.067417,cats
0,-1048.5208,504.77637,-145.61719,229.80609,-45.454914,159.10898,-48.864937,64.27589,-18.573849,31.19917,19.973604,-26.296991,14.145815,-31.42535,50.458176,-19.260332,31.100286,-15.452006,16.630571,0.5310291,cats
0,-1510.9965,266.62576,20.373283,60.421886,17.610546,21.119764,41.192566,25.000576,-11.292062,-25.675722,-32.087616,-27.965868,-7.838525,-12.369984,1.5366564,-2.4922025,-15.872553,-12.983589,-10.070694,-8.898485,cats
0,-849.8733,395.18585,-318.12683,252.46355,-136.18484,129.89804,-97.22497,68.99678,20.298944,9.250961,26.585314,-26.81989,39.974087,-41.525826,40.758736,4.5242305,50.49675,24.15816,42.787903,33.391586,cats
0,-1344.1561,368.43463,-425.3217,-101.60626,60.4495,81.384445,-19.084803,-0.27693754,-17.29142,-2.2296789,61.096302,-25.48201,-47.623737,-33.07391,-25.85724,4.0462294,1.7102001,-19.019007,-0.83233535,4.286278,cats
0,-1380.4429,120.982216,-406.12085,216.59085,-168.22406,121.41944,-130.56404,31.95714,-47.01612,-15.52019,-36.487095,-19.989872,96.863914,18.268545,112.545044,23.062853,47.056892,0.42888126,24.993395,-16.254889,cats
0,-1537.9244,263.11465,54.17799,75.34345,47.25006,41.222,42.45674,35.93458,19.952225,4.722128,17.313608,11.226754,3.979975,1.3232905,1.5176952,14.945779,24.801483,22.432428,10.264812,-7.677076,cats
0,-690.3856,463.84708,-357.76093,5.122996,-203.64879,47.898624,-73.59913,52.56533,13.696865,-67.63762,-19.474882,0.06616197,-7.9027853,-29.640114,39.98875,8.723588,42.401825,-9.829292,11.573655,-6.2032285,cats
0,-1588.7551,618.90643,-94.50472,189.86407,-4.4098496,57.62891,-64.67968,15.640239,-66.75214,-52.69926,13.750845,-56.515068,-21.31832,-44.601242,-13.962918,-51.15614,-17.41357,-26.788694,-23.746359,-28.454897,cats
