,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,Duygu
0,-1523.3258,431.06122,-41.074463,-9.0527525,-128.47395,4.0456915,-8.176199,-50.89708,-51.212147,-22.022755,-42.103477,-30.330267,1.1577933,-32.38649,6.6235304,-7.8108277,-16.039474,-11.709071,-9.5487,13.186206,dogs
0,-1602.0334,235.10262,-96.795006,-31.513393,21.759657,69.75641,29.057863,64.446976,30.657766,19.390022,19.930807,29.75338,21.906523,9.627025,34.88356,26.353476,30.913034,14.692019,24.429039,10.316036,dogs
0,-1170.0312,650.97253,-80.57773,-82.98932,-48.377884,-25.145699,-57.79055,7.1427374,-84.95128,9.740032,34.03777,2.6682973,-56.211124,4.641959,99.567024,-72.80775,-32.84198,-36.790955,-69.65339,-27.313429,dogs
0,-1296.0016,561.1828,-55.76113,-139.71742,-67.461945,-51.22908,-37.07838,-25.747578,-54.684113,-20.615078,24.183033,7.709633,-71.379524,-17.898798,45.683445,-65.93303,-65.24946,-12.788263,-7.381035,44.39847,dogs
0,-941.8988,472.44196,-94.19105,112.14874,-117.13869,53.100388,-116.18223,-30.096416,-69.46291,-29.991686,-28.47159,-55.114784,16.00106,-19.406437,26.025242,-22.216425,-6.9842024,-39.211937,2.0761867,-6.0473022,dogs
0,-1238.3661,688.24194,-134.84496,-163.31372,-83.60479,-17.695774,-47.663067,7.6479344,-80.134186,-3.2934253,49.264225,0.94044256,-78.38014,14.847065,108.7424,-63.03802,-14.260831,-10.679698,-72.47725,-14.075057,dogs
0,-1673.587,207.68344,41.26914,-2.0286298,-42.64721,-77.26941,-73.09569,-47.019657,-9.069238,-4.922981,-22.616652,-27.766533,-33.271454,-32.00133,-23.834366,-20.57715,-9.045414,3.1625836,-0.97903067,-5.1704197,dogs
0,-956.5443,388.7772,-331.68414,-17.452124,-118.717834,-52.496998,-189.40881,40.210896,-51.18172,46.479214,6.2682037,-47.41763,-5.15485,-113.89274,-27.073027,-35.333332,20.154486,-43.712368,-21.686163,-19.489674,dogs
0,-1408.5159,500.80148,-39.1128,-37.48046,-120.107,-24.61948,-63.960526,-83.4897,-66.19933,-27.878666,-0.053387675,-18.836954,3.8284154,7.3605204,-14.730665,-40.705936,-9.409808,-11.3217945,-14.095737,-19.356558,dogs
0,-1354.0026,630.6194,-85.38758,-117.909676,-54.572243,-29.489073,-30.431032,-5.2279186,-48.541115,0.78995425,44.700764,10.2621155,-52.81516,-8.334682,56.09904,-27.990082,-13.684734,-22.70696,-61.10809,-32.91799,dogs
