,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Duygu
0,-292.69397,118.43439,-60.63107,-29.926126,-27.657194,-29.683304,-21.901468,-20.574575,-6.1049476,-11.0838585,-2.0983956,7.5666633,0.7273581,4.389581,-2.8918169,-13.282346,-7.2472715,-1.2291027,-4.499921,-4.4953046,1.3201098,-1.8435237,-4.039002,-1.1154798,-3.049335,-0.7755979,0.7698814,-4.402311,-3.3795745,-1.3301084,-3.1278675,1.0733689,4.588303,2.4945636,0.33593786,-1.5134876,-1.5914354,-1.2423834,0.5124356,1.9038517,dogs
0,-274.81552,160.03116,8.429619,-15.106871,-29.25663,-8.308361,-17.632801,-3.2364945,-5.522741,-13.357697,-7.3274345,-6.9457064,1.6140296,-2.4862235,2.0242784,11.638017,14.219308,6.2661314,3.435108,3.43762,-1.4214563,-4.4693737,-2.4108293,-4.415406,-12.352288,-5.9709454,-2.9956787,0.59403694,3.8804278,5.113721,6.7378864,-0.15006758,-1.4458373,-1.679799,0.033492137,1.8557376,-0.62139094,-1.4340897,-0.80684024,-1.8313338,dogs
0,-403.19193,79.26717,54.730022,34.94223,26.062454,22.738886,20.126602,17.992786,16.649654,15.09009,12.416461,8.579247,4.231917,0.44353995,-2.0181155,-3.0876257,-3.0913646,-2.6310413,-2.5421143,-3.265988,-4.509839,-5.816345,-6.9384794,-7.597841,-7.5834274,-7.1392593,-6.7369537,-6.5584235,-6.5120416,-6.517717,-6.596339,-6.9381194,-7.8968687,-9.601782,-11.529104,-12.6135845,-11.873465,-9.176531,-5.6374693,-3.024694,dogs
0,-291.72183,164.27983,9.988005,-5.0587773,-3.6561782,4.5123596,-16.51442,-4.7601423,2.1351156,-4.1268134,-1.1638701,2.283794,4.032885,-0.8625021,1.1337715,5.161002,9.906527,3.9383614,6.631793,5.975021,-1.1181718,1.6772068,2.1807463,-0.08196115,-4.6030946,-0.6233987,0.78326553,-0.6828771,-0.62004626,0.53288996,-0.6900948,-2.1598647,3.1248052,1.5062315,1.1623434,1.4240261,-0.05206347,0.36429715,0.061777797,-0.5589321,dogs
0,-255.37334,120.592316,-55.301605,-25.396809,-41.947216,3.115256,-16.53405,5.5184946,14.122767,2.5934052,7.202224,-14.200591,-4.2396755,-4.242539,-5.766205,-4.8377004,-8.335448,-5.296044,-7.3828816,-8.723935,0.17847945,-1.8007975,0.39884645,6.4962816,-0.20279549,0.2912712,-4.1176715,-1.6786196,0.22607772,-1.0896167,-3.9551518,-5.377005,-3.866333,-5.6436415,1.4849745,-1.3969611,0.123977125,-2.3096101,-5.7782335,-0.48247817,dogs
0,-230.04356,78.7168,-55.629353,70.8644,-52.529533,63.614826,-25.371664,33.90684,-16.132954,12.101852,-2.2246845,-4.6170945,10.404718,-14.552897,14.496277,-16.865389,11.429811,-13.745112,6.2686095,-7.755744,-2.2997067,-1.0967076,-7.625389,3.403464,-9.285437,4.298787,-9.492556,4.009417,-6.9299555,1.5484216,-3.7279394,-1.7876403,-0.6670704,-4.7189245,1.7912916,-5.8992314,2.7461133,-5.2916293,2.3464622,-3.704099,dogs
0,-330.0975,97.024864,-83.92347,-37.761005,-29.391205,-18.836843,-17.50777,2.1449616,-8.619308,-2.7406008,-6.077514,-10.3335,-0.7192899,-4.244373,3.6736712,-0.18154132,3.3163247,0.024034174,0.79753226,-2.3012056,-5.6227098,-5.5878215,-5.3559628,1.2447655,-1.9322537,1.3134742,0.38613877,-1.089906,-3.6346586,-1.2275777,2.431847,2.3775349,1.8937751,-3.1391702,-1.2083895,-0.7606048,-0.49753675,-0.7058737,0.55311394,-0.024382709,dogs
0,-416.00266,82.267044,47.222393,23.67448,0.56777245,-8.62902,-4.120881,-0.5571991,2.2717102,3.3592198,0.9779924,-1.8995036,-1.5680728,-0.2979157,-0.9161957,1.1890744,3.2203333,1.5632819,1.0997201,1.3805137,1.8335766,4.063608,6.223422,7.356392,6.710885,5.2781425,4.2798724,2.4073904,0.6306967,-0.087964766,-0.41909158,-0.23827554,-0.5433661,-1.4061135,-1.0554866,-0.51530087,-1.1324475,-1.2064588,0.065364465,1.0475724,dogs
0,-416.8677,118.94427,19.591629,13.578344,9.555096,12.185247,8.624341,8.76268,1.5726388,1.086049,2.5514877,3.1364222,3.9086096,4.8903894,8.027823,1.6252799,3.9377651,4.9073496,2.1626737,-0.71519536,-0.19215323,0.94170845,-0.098597705,2.685052,-0.10393794,0.8021694,2.2126255,0.9613538,0.46749392,-0.86540306,-2.3230608,-2.5819538,-0.569007,0.35891163,0.423482,-0.8531035,-1.3488222,-3.2509544,-4.342951,-3.2948592,dogs
0,-191.40588,137.65652,-68.97286,-20.589699,-50.45016,13.772068,-25.723703,9.1271,-4.306068,10.15055,2.2213795,-12.047517,-4.4381523,-13.707959,4.9489794,-9.46072,0.46407583,-7.946503,8.5431185,1.9067185,-3.7706473,-3.0607388,-7.59302,3.1223028,-4.9082055,5.185035,-1.4656523,3.8069654,-0.9736922,-0.6446248,-0.55624807,-5.2743087,0.0304736,-1.9094863,3.2657719,-1.9652636,0.43586165,-2.193261,0.57802045,0.80053306,dogs
0,-359.48166,130.4287,6.966209,-13.734134,-15.009936,-9.251438,-10.437838,2.0394409,-2.7641888,4.640429,2.2520165,1.3375771,1.8901569,-1.3956214,10.171891,6.801522,4.657983,0.09842494,-3.044165,-8.425011,-5.4023743,0.25354946,-1.9568454,-1.0293238,-1.1963156,1.7759869,-0.82245827,-0.13655744,-3.7746613,-3.2253633,1.3591204,0.4220154,0.9283439,-2.8268874,-1.1378174,-1.1041462,-2.216226,-0.7523607,-0.3201462,-0.38982978,dogs
0,-347.1691,124.04501,-7.7105236,-7.5617733,-29.5057,-8.386259,-18.456701,-19.9403,-16.10004,-8.234957,-1.1436999,-6.3355675,-0.772786,0.4260903,-1.6285058,-9.199819,-2.6456077,-0.4934959,-2.6712294,-3.2376053,-6.315496,-1.1384153,0.78318113,-0.54776144,-2.4733725,-1.2764753,-1.3240906,-2.3977685,-2.8326712,-1.7496009,-2.5197294,-2.721297,0.62983483,0.11045798,0.0024349976,-0.64203185,-0.37280864,-0.48099,-0.8818412,-0.46187487,dogs
0,-254.90059,145.18968,-65.13659,-50.402832,-41.664917,-41.31732,-24.327608,-15.419419,-11.123369,-13.488465,4.910601,1.1917342,-10.047924,14.03986,11.895322,-11.375312,-11.456517,-4.171287,-6.937067,-11.361488,-4.844015,-1.1934664,-3.8929508,-3.180529,-3.9683378,-0.54892015,4.4627957,-0.12270079,-0.69891256,5.476843,2.7908223,-0.67618614,2.7673285,2.2824993,-0.9230269,-0.5047171,0.6050244,-0.58667105,0.093821965,3.2988188,dogs
0,-332.6015,117.93854,-10.724133,25.350567,-26.507158,18.414755,0.58249414,2.999297,8.00219,9.231458,3.848735,2.084444,14.690501,-1.2297474,-2.1549623,-5.931669,-0.75109994,-0.11922503,2.1457565,-2.2224345,-1.0820496,3.0748727,0.978788,3.6494648,-1.3782605,2.4673238,-0.74159503,0.74403715,0.1963719,2.0484698,1.2486292,-0.34414935,2.7211168,-2.0334632,2.4348547,-1.470889,0.22653267,0.71873194,-0.0010652585,1.5136795,dogs
0,-243.88696,157.27505,22.111208,54.007465,-9.745467,14.449455,1.4274318,-2.088427,-4.5419393,6.1072516,1.1388062,1.4505304,5.5682554,-8.323186,-0.21811461,-13.640202,0.43325168,-2.196858,-6.7082715,-0.9340367,-4.9641905,-0.10952622,-4.7991266,-0.9659814,-2.712049,-1.9991604,-2.9537776,-3.9727583,-1.5230297,-4.5153575,1.8307313,1.69579,-3.586589,4.4368362,1.6010765,-2.5368319,2.2916365,-1.15937,-0.36419076,-2.6381829,dogs
0,-292.69397,118.43439,-60.63107,-29.926126,-27.657194,-29.683304,-21.901468,-20.574575,-6.1049476,-11.0838585,-2.0983956,7.5666633,0.7273581,4.389581,-2.8918169,-13.282346,-7.2472715,-1.2291027,-4.499921,-4.4953046,1.3201098,-1.8435237,-4.039002,-1.1154798,-3.049335,-0.7755979,0.7698814,-4.402311,-3.3795745,-1.3301084,-3.1278675,1.0733689,4.588303,2.4945636,0.33593786,-1.5134876,-1.5914354,-1.2423834,0.5124356,1.9038517,dogs
0,-199.76324,181.79,-31.359016,-33.516945,-28.02728,1.1096492,-47.870922,0.732308,-31.36441,-12.133282,1.1878692,-20.165201,0.33656725,-17.884281,-5.766126,8.692136,12.992441,5.095324,9.539192,2.1266685,0.97532785,-5.3432145,3.4074912,5.364727,-12.350806,-8.343189,-11.037038,6.693164,-0.82153326,7.080043,8.992586,2.3747401,9.822716,0.3865555,1.6314073,-2.0270102,4.3817086,-2.046148,0.4007806,1.033413,dogs
0,-428.04733,130.29338,-6.1933002,-27.782907,-18.13355,5.6823945,-11.182823,-8.0325575,-8.193463,-3.6926715,6.1568327,2.607356,5.354546,7.2444673,5.4894385,-0.7717906,-0.17281054,-4.2924185,-4.3213654,-4.925639,-3.8707967,1.9407312,0.5428558,0.65969086,-0.046900775,0.8153253,-1.0043302,-2.958829,-3.7261992,-0.31673312,1.7504711,-1.2611033,-0.54667956,-0.7588972,-1.1045469,-1.4278508,0.13081457,-0.6752239,-1.9431204,-0.74849993,dogs
0,-386.84045,114.19518,30.508162,2.4047925,2.126118,6.9459286,3.688965,4.3109937,-3.8475661,-11.392976,-12.380121,-10.994317,-3.7204096,1.3980478,7.399088,7.734461,2.4955323,-1.4464519,-1.5023018,0.049054924,-0.48740828,-1.2161419,-3.1928136,-2.6332154,0.21226493,2.0629587,2.1126041,1.1040801,0.5101828,-1.6806523,-4.793918,-4.2909794,-1.3170714,-1.6861997,-3.4758308,-3.384656,-2.59149,-0.98796326,1.1432847,2.3167849,dogs
0,-265.8037,119.3174,-11.237735,18.073019,-8.697142,20.917395,-10.349063,8.26996,-7.9935117,-4.959955,2.5546336,0.20898895,4.84848,-2.791227,7.3592887,-0.8308567,15.272312,3.9406617,3.2704508,10.161319,9.465723,8.173243,-0.26532173,9.649572,2.2934504,2.6850634,3.25472,5.0083346,1.2190021,-2.1452866,-1.5697786,-1.6794715,1.5754662,-2.6057293,2.3056264,0.5389842,1.8766428,2.3571308,3.287314,1.9089109,dogs
0,-57.821537,141.0781,-66.01221,52.94803,-40.608532,35.079723,-24.539423,29.402538,-8.02837,6.0196843,-1.7002256,-10.465845,4.6772346,-14.6190605,8.197179,-16.04462,5.9098177,-11.513485,3.123875,-2.4448626,1.3082008,3.9445019,-5.244952,4.1401033,-6.7519784,5.179075,-7.386128,3.4913354,-4.3846326,-1.0540218,-2.2533307,-2.3878922,0.5230417,-5.9672203,1.5375448,-5.265571,2.2111332,-4.6376066,1.1462083,-2.1696038,dogs
0,-380.83145,107.765305,-10.268616,-2.2631881,-32.11849,1.0114229,-2.0440497,-12.72427,-12.803037,-5.5056887,-10.525869,-7.5825667,0.28944832,-8.096622,1.6558826,-1.9527069,-4.0098686,-2.9272678,-2.387175,3.2965515,5.4066024,3.2928987,3.53787,-2.0901985,-5.8802414,-1.7658932,-4.8913627,0.33349064,-2.2242103,-4.999611,-2.9874334,-1.8170414,0.7902018,-1.880921,-1.0995197,-1.6983678,-0.74529374,-0.874059,-1.089719,-1.4569688,dogs
0,-400.50836,58.775654,-24.198751,-7.8783484,5.439914,17.439102,7.264466,16.111744,7.6644416,4.8475056,4.982702,7.438345,5.4766307,2.4067562,8.72089,6.588369,7.7282586,3.6730049,6.1072598,2.579009,3.518165,5.099421,3.0559971,3.5755873,2.6762843,4.8790684,2.3976161,4.2216825,1.9867026,3.078416,3.9974868,4.289671,3.6019363,0.4595663,1.054243,0.06272868,1.7732382,0.25717664,0.86315006,-0.34862518,dogs
0,-292.5078,162.74313,-20.144432,-20.74733,-12.094471,-6.2864246,-14.447638,1.7856843,-21.23782,2.435008,8.509442,0.6670743,-14.052781,1.1604898,24.891756,-18.201937,-8.210495,-9.197739,-17.413347,-6.828357,-0.35061616,-4.4921565,-9.295817,-3.0133722,-1.014466,13.990013,18.075735,29.358286,27.750074,12.798623,-0.4525216,-7.257332,0.24200997,2.5575726,5.069913,-1.3224651,-8.9334345,-6.8624463,3.8127089,3.656126,dogs
0,-324.0004,140.2957,-13.940283,-34.929356,-16.865486,-12.80727,-9.269595,-6.4368944,-13.671028,-5.1537695,6.0457582,1.9274082,-17.844881,-4.4746995,11.420861,-16.483257,-16.312365,-3.1970658,-1.8452587,11.099618,22.545544,13.155386,4.755153,8.431065,7.8668165,6.8467,3.8295841,9.926923,8.248767,-4.123238,-5.32176,-6.4675384,-2.5832293,3.126341,0.5651227,-0.53683245,3.1373997,2.5098422,-1.6037413,-3.7662628,dogs
0,-235.4747,118.11049,-23.547762,28.037186,-29.284672,13.275097,-29.045557,-7.524104,-17.365728,-7.4979215,-7.1178975,-13.778696,4.000265,-4.851609,6.5063105,-5.554106,-1.7460506,-9.802984,0.51904666,-1.5118256,-3.563061,2.7265568,1.2937614,6.308832,-3.979819,-0.31379128,-7.5333266,-3.1624775,-3.2571084,-2.5906024,-0.8626074,-2.67789,1.4852991,1.2437876,2.6424105,-1.9112163,1.4338772,-2.873632,-0.4272669,-3.7063992,dogs
0,-309.59152,172.06049,-33.71124,-40.82843,-20.901197,-4.4239435,-11.915767,1.9119836,-20.033546,-0.82335633,12.316056,0.23511064,-19.595036,3.7117662,27.1856,-15.759505,-3.5652077,-2.6699245,-18.119312,-3.5187643,12.063309,4.7713003,5.1658673,16.58461,15.154128,16.774326,1.5461001,0.41905028,2.9978256,2.2076557,2.4861333,-2.0959966,-7.1489973,-6.8139715,2.0334535,0.70064616,-5.6983304,-7.469484,0.25223154,1.0492623,dogs
0,-418.39676,51.92086,10.317285,-0.50715744,-10.661802,-19.317352,-18.273922,-11.754914,-2.2673094,-1.2307452,-5.654163,-6.941633,-8.317863,-8.000333,-5.9585915,-5.1442876,-2.2613535,0.7906459,-0.24475767,-1.2926049,-1.1276011,-2.2313328,-1.8377517,-1.1954726,-2.2861533,-0.7819614,0.6742538,-1.1748433,-1.01568,0.89608455,0.66273636,0.085131474,0.5142788,1.4035012,2.156005,1.7116934,1.3321749,1.4338999,0.41440594,-0.6257503,dogs
0,-239.13608,97.1943,-82.921036,-4.363031,-29.679459,-13.124249,-47.352203,10.052724,-12.79543,11.619803,1.5670509,-11.854407,-1.2887125,-28.473185,-6.7682567,-8.833333,5.0386214,-10.928092,-5.4215407,-4.8724184,-5.1546135,-3.3039558,-6.1477447,-1.3614956,-6.90919,4.5382915,-6.637095,-0.43332496,-3.6903152,-0.2577752,-1.1022471,-6.2499766,-0.6896669,-7.0098867,-1.0439583,-1.2648504,0.35165188,-3.179392,-0.3961326,-4.619392,dogs
