,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Duygu
0,-476.78882,91.45932,21.574013,36.66572,11.684458,16.994738,-1.4178945,0.14880785,-1.5818431,-5.1286845,-2.0070245,2.5026894,3.4821126,-2.966635,6.7774577,0.9167389,-4.61138,-3.814206,-1.7645315,-2.2266731,-2.6165373,1.2300065,-1.7900329,-1.8623224,2.8818035,3.5979261,-1.3928028,-0.5816014,-0.82512534,-0.6732414,-0.91914976,-2.2014287,-1.3068714,-1.8804998,-1.1079983,-1.7808987,-0.68035686,-2.118627,-1.808075,-0.4314004,oksurme
0,-493.62473,100.380844,21.932064,15.672618,7.8522143,37.83991,-3.6611798,6.4927015,4.536974,-2.0152166,5.1294217,8.965827,6.489326,0.10657908,7.499979,1.2955964,5.062879,-2.0791726,1.7331507,1.693582,-2.0918555,1.2054025,0.74118817,2.685134,0.5182008,3.2440562,-1.2466089,0.24166417,-1.9277536,-1.0433695,0.3615691,-2.4856606,-0.9413059,-2.1690454,-0.30299038,-2.9150112,-0.7048686,-1.0463047,-2.646118,-2.0745313,oksurme
0,-393.3418,70.54826,-0.96969324,33.522015,-6.4579563,28.14391,-15.320563,9.99016,-4.0273666,5.272775,1.4344616,-5.641602,5.9814,-2.9835427,8.876122,-4.760727,3.754471,-7.1358213,-2.55013,-1.7192334,-1.136938,3.213597,-0.7123555,6.01785,-0.568381,2.499287,-1.0807751,1.2545469,-2.7203436,1.0618477,-1.4164432,-3.9606066,-0.58355963,-3.3502817,2.2652242,-3.8141747,0.4524071,-1.4665928,-1.6331166,-0.9861549,oksurme
0,-361.65714,83.760704,-10.068589,37.93924,3.3167837,20.02576,-10.734068,6.3211455,-4.097417,6.9952474,3.8025734,1.8198808,7.264568,-7.0595675,4.9801645,1.4921706,7.052421,-4.7401533,6.5191646,5.2626815,2.9278514,6.3437996,0.7967332,4.841564,-2.03244,6.275104,-0.89615726,1.2385459,-0.73329926,-2.2223856,-0.34099454,-4.1619835,0.4547228,-1.8295275,0.15762174,-4.1580877,0.6576927,-2.750425,-2.8928308,1.5834606,oksurme
0,-349.47668,112.841675,-5.4417176,17.482204,-28.020424,37.425175,-23.913382,4.7804565,-10.276395,11.491854,11.364765,-11.600317,15.349569,3.823851,11.100104,-3.6898663,5.656749,-5.5440574,-0.48932484,2.8389268,-5.5800014,-2.5249221,0.8101461,1.3082501,-8.414879,6.4294095,-2.6223214,1.7422765,1.4988042,0.27277634,1.3736137,-5.105884,0.9423825,-1.0602756,0.023473771,-4.7305565,1.5756822,-0.73938555,-1.6446791,0.15648177,oksurme
0,-435.749,84.73508,0.4229098,12.050459,-2.6859622,17.017954,5.6152487,1.0488373,4.1771636,7.2228775,1.05913,-4.1809325,1.6149069,6.277987,4.4250803,-2.189167,1.1820779,-0.16023676,0.9635152,-3.3009589,-0.007944291,-3.3247724,-3.099349,3.4415796,-3.1866405,1.0645171,0.12284442,-0.4054518,-1.8279933,-0.28027737,-1.1940786,-1.7723259,0.4873106,-3.0398648,0.7236695,-1.0795068,-0.22926696,-1.179374,-1.1923424,-0.5333456,oksurme
0,-413.01135,79.8472,8.141425,18.067602,1.5988207,30.448168,6.753543,12.956658,0.6533558,6.195452,0.61985725,-1.9762448,6.6528344,3.575571,9.793826,-5.209694,4.90924,1.5635161,1.15894,3.2039192,-1.0554273,0.678087,2.981244,4.5853586,-1.3378359,4.4246135,-1.3970021,0.5894475,1.1037244,-0.97867,0.37780806,-1.9883995,-0.3412623,-0.739721,1.6895744,-2.4793994,-0.7253058,-1.2073661,-3.308335,-0.5491832,oksurme
0,-321.97314,56.072304,-27.502216,21.165796,-7.3432255,25.573292,-14.329079,0.4594686,-6.3664603,19.534264,-1.7250146,-9.32858,10.414468,-4.708738,9.60878,-4.4960127,5.0240474,-3.4206424,7.2373433,5.930638,0.22055092,6.176081,1.9349257,11.41269,-0.17030032,3.0793982,-1.6693912,1.6443582,4.4664726,3.777302,3.5621388,1.1035194,2.1625247,-2.3940425,2.1814234,-2.0603395,3.0793478,3.3868701,2.2223947,0.12071977,oksurme
0,-340.99286,107.16806,-2.4387236,23.556911,1.0435125,47.449703,-12.274234,-2.0691586,-5.5422883,0.12025464,3.1028929,-2.9704354,6.857536,-6.826425,2.823825,-5.748351,-5.6794357,-4.1336284,2.890188,-8.485887,-3.6689992,3.5304124,-5.987171,-1.8394997,-3.5246162,1.7209485,-5.445819,1.9257745,0.3086707,-1.433043,0.8515854,-1.3092166,1.4978647,-1.3096676,1.1823651,-2.870699,1.4758859,-4.162869,-3.3727496,-1.8503727,oksurme
0,-345.50272,95.27589,-19.750257,19.861855,-14.25971,20.850273,-4.9809003,-8.4680805,-5.906542,0.59835654,-3.6065469,0.50382626,9.581849,0.95673966,-0.52248704,-5.737877,3.0174823,-5.605763,6.0694323,-0.27460456,-3.206941,2.702948,-3.7063196,2.1407993,-3.52213,1.0012299,-0.7989925,1.8199071,-2.8155913,-3.0765653,-3.08003,-3.771626,0.29067367,-6.0133305,1.5660506,-5.615414,-3.4427433,-0.9443981,-3.9397006,-0.24704939,oksurme
