,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,Duygu
0,0,-1093.2765,498.0633,-169.20485,247.13613999999998,-64.921585,165.56328,-55.26506800000001,82.39175,-13.086182,44.192146,28.230278000000002,-14.704927,26.533949,-35.921974,50.47422,-22.07895,33.386856,-20.019543,20.324781,-1.4854758,cats
1,0,-1481.866,473.18895999999995,48.222958,63.932823,67.59257,-4.512174,-28.802387,-11.447030999999999,-52.443604,-49.359535,-6.6157202999999996,-37.368793,-47.625095,-28.39487,-38.43582,-36.970690000000005,-20.496554999999997,-26.746387,-31.406174,-33.292213000000004,cats
2,0,-1044.057,274.37177,-273.73886,230.8378,-120.499245,70.05211,13.453161999999999,46.287079999999996,80.75489,106.13728,114.24349,34.73474,25.615522,-77.17862,-12.085125999999999,30.489779,52.23688,5.5736375,12.656481,85.38559000000001,cats
3,0,-1264.0408,523.8032,-78.50261,151.54814,-28.810118,56.3794,-36.312816999999995,13.002955,-6.788925,-0.9244351000000001,12.927009,-12.866664,6.359367,-36.745870000000004,-0.34443972,-22.8885,-0.17825109,-20.390176999999998,-8.196877,-1.0510089,cats
4,0,-868.0939300000001,356.03128,-164.69025,298.65033,-59.757126,128.2446,-58.744865000000004,122.78056000000001,-19.992542,-18.23193,32.85263,13.30904,113.62183,41.50419,110.40266000000001,30.713379999999997,-52.039555,-66.526436,97.13544,8.70786,cats
5,0,-1189.2999,620.2737,-130.77925,201.77327,-162.03951999999998,168.14467,-96.08726999999999,78.04139,-43.954679999999996,38.665929999999996,18.953514000000002,-0.34596,51.238365,-41.347675,47.272224,-49.046009999999995,34.504290000000005,-35.365356,8.706547,-13.589414999999999,cats
6,0,-776.6243,385.00113,-177.7523,166.5074,-86.36879,77.3964,-1.1522819,2.4223784999999998,-23.204855,-21.214126999999998,43.403114,17.452011,111.20893999999998,7.8277399999999995,-60.079384,-62.992702,-52.70649,16.99075,6.6199007,-72.78175,cats
7,0,-1042.5555,362.67896,-166.67856,2.6989634,-113.64313999999999,4.0826135,-73.95664000000001,-46.43164,-19.115444,-28.649126000000003,-34.49947,-50.583405,-14.256434,-49.435159999999996,-15.301146,-21.251317999999998,-13.758258999999999,-9.80471,-9.648394,6.2804427,cats
8,0,-874.51965,733.3104,-244.73671000000002,-53.41741999999999,128.50644,-12.534065,-81.47411,38.04963,21.00778,-54.247158,-11.692762,-0.5121085,-5.879368299999999,-26.634135999999998,-20.462475,-2.3027256,-11.834282,-17.581715,-24.867404999999998,-13.321446,cats
9,0,-1159.1373,79.7317,-351.94504,104.88712,-131.1246,63.91614499999999,-115.670296,39.57271,25.545552999999998,16.85974,0.29896045,-13.7357435,11.647730000000001,-68.966125,23.447853,-39.305912,29.241856,46.619728,70.56345,70.01406999999999,cats
10,0,-1426.3546,304.531,-21.433048,-16.041508,-65.247826,-14.991879999999998,-22.701475,-116.72258000000001,-76.089554,-43.320873,-38.539062,-7.474811,-31.471252000000003,-32.532920000000004,5.808487400000001,22.04978,44.81369,59.08595699999999,52.797484999999995,16.914455,cats
11,0,-1331.5719,358.68005,230.57788,85.52826,-159.53308,51.01628,-29.476294,16.846247,-52.44110500000001,-23.271027,-1.4901761999999998,-13.476929,54.733973999999996,-21.13439,22.236713,34.143390000000004,28.244883,22.886963,10.320905999999999,-29.430405,cats
12,0,-1134.0525,441.71112,-185.97852,32.367825,-127.36563000000001,20.531473000000002,-86.78111,-33.53354,-25.352066,-25.312079999999998,-28.014824,-55.773678000000004,-19.381535999999997,-54.664654000000006,-8.2716055,-16.582985,17.81201,0.12693034,7.5334783,17.428801999999997,cats
13,0,-1120.1238,439.7537,-192.16777,21.821236,-139.69638,25.71262,-85.91877,-38.03985,-27.51002,-22.154747,-26.18541,-54.637257,-19.467964000000002,-58.839206999999995,-14.4469595,-28.424485999999998,5.2466099999999996,-2.3991877999999995,18.178503,34.66171,cats
14,0,-1159.4734,490.5374,-140.15181,232.54767,-71.55937,158.63057,-51.432526,85.896385,-9.734508,40.44876,29.382257,-14.490238,28.515204999999998,-35.74753,43.56981,-22.466587,33.7026,-20.896551000000002,15.047731,-3.067417,cats
15,0,-1048.5208,504.77637000000004,-145.61719,229.80608999999998,-45.454914,159.10898,-48.864937,64.27589,-18.573849,31.199170000000002,19.973604,-26.296991,14.145814999999999,-31.42535,50.458176,-19.260332000000002,31.100285999999997,-15.452005999999999,16.630571,0.5310291,cats
16,0,-1510.9965,266.62576,20.373282999999997,60.421886,17.610546,21.119764,41.192566,25.000576000000002,-11.292062,-25.675722,-32.087616,-27.965868,-7.838525,-12.369984,1.5366563999999998,-2.4922025000000003,-15.872553,-12.983589,-10.070694,-8.898485,cats
17,0,-849.8733,395.18585,-318.12683,252.46355,-136.18483999999998,129.89803999999998,-97.22497,68.99678,20.298944,9.250961,26.585314,-26.81989,39.974087,-41.525826,40.758736,4.5242305,50.49675,24.158160000000002,42.787903,33.391586,cats
18,0,-1344.1561,368.43462999999997,-425.3217,-101.60625999999999,60.4495,81.384445,-19.084803,-0.27693754,-17.291420000000002,-2.2296789,61.096302,-25.48201,-47.623737,-33.07391,-25.85724,4.0462294000000005,1.7102001,-19.019007000000002,-0.83233535,4.286278,cats
19,0,-1380.4429,120.982216,-406.12085,216.59085,-168.22406,121.41944,-130.56403999999998,31.957140000000003,-47.01612,-15.52019,-36.487095000000004,-19.989872000000002,96.86391400000001,18.268545,112.54504399999999,23.062853,47.056892,0.42888126,24.993395,-16.254889000000002,cats
20,0,-1537.9244,263.11465,54.17799,75.34345,47.25006,41.222,42.45674,35.93458,19.952225,4.722128,17.313608,11.226754,3.979975,1.3232905000000001,1.5176952,14.945779000000002,24.801482999999998,22.432428,10.264812,-7.677076,cats
21,0,-690.3856,463.84708,-357.76093,5.122996,-203.64879,47.898624,-73.59913,52.56533,13.696864999999999,-67.63762,-19.474882,0.06616197,-7.902785300000001,-29.640114,39.98875,8.723588000000001,42.401825,-9.829292,11.573655,-6.203228500000001,cats
22,0,-1588.7551,618.90643,-94.50471999999999,189.86407,-4.4098496,57.62891,-64.67968,15.640239000000001,-66.75214,-52.699259999999995,13.750845000000002,-56.51506800000001,-21.31832,-44.601242,-13.962918,-51.15614,-17.41357,-26.788694,-23.746358999999998,-28.454896999999995,cats
23,0,-1053.964,510.57034000000004,-129.41876000000002,266.22626,-136.5507,159.27643999999998,-52.10272,64.7341,-16.64777,7.9246300000000005,-8.195938,-15.323706,39.058792,-26.2696,48.020638,-36.0644,24.441233,-25.160295,17.080470000000002,-14.95796,cats
24,0,-1140.079,354.8083,-111.73236999999999,21.679863,-121.4167,42.92333,-33.140972,-3.0715034,-23.44443,-18.825739000000002,-39.67749,-36.28097,-1.1524748,-22.431042,45.778687,-38.895947,10.632280999999999,18.947474,-5.535944000000001,12.221029,cats
25,0,-1584.0565,88.4581,-208.8587,164.93913,-76.916504,84.881676,-43.423359999999995,32.900658,-15.089816,-5.412596,-5.338425,3.7979372000000002,79.982124,33.47562,70.77306,4.2873472999999995,8.332496,-3.9681322999999997,19.891070000000003,0.08813689,cats
26,0,-1110.947,424.84857,-21.816454,67.80895,-14.216589,45.286613,-19.916288,6.458808,29.216228000000005,-13.505088,-14.754169000000001,9.160784,38.105076000000004,64.96181999999999,77.28461999999999,19.626863,2.0798824000000002,-24.272586999999998,3.9380383,18.153357,cats
27,0,-1550.1779,230.90703,-267.1405,183.86682,-134.21811,106.69478000000001,-69.44121,23.676804,-45.312034999999995,-14.816078,-16.71704,-32.34594,49.202197999999996,-0.6274021,51.959618,0.088278465,45.445717,-0.46839896,22.307146,5.0527544,cats
28,0,-1093.5579,345.69247,-195.26753,176.91396,-38.833702,74.11628,-17.826656,33.904976,52.443236999999996,7.502343700000001,40.67517,2.6790566000000005,37.61545,-2.7139826,8.1046,8.103809,23.114128,34.2857,46.959896,58.133625,cats
29,0,-774.3725599999999,562.7629400000001,-128.74455,196.17328,-65.14780400000001,129.68576000000002,-49.51965,69.3666,-39.274437,100.16743000000001,51.73454,-112.06393,-15.25515,-41.954716,32.16892,-36.59387,-4.630776,-13.154370000000002,30.922521999999997,-4.0548167,cats
30,0,-1157.0441,513.8548599999999,-2.497611,52.860409999999995,8.1948185,45.471893,-15.975833999999999,7.927284200000001,9.571653999999999,-3.7565943999999996,-7.3637414,-19.055387,-5.595885,-19.622929,0.1308529,2.8701363,18.554909,18.268599,20.903387,21.042720000000003,cats
31,0,-1694.6738,466.9759,-104.54595,236.25919,-64.41847,121.27441,-41.603207,73.082596,24.958004000000003,6.3554087,39.20957,-22.041159,36.67561,-33.951687,37.600291999999996,-8.162486,33.580771999999996,10.512583,-1.9640733,16.703917999999998,cats
32,0,-1076.8531,266.84167,-190.24286,312.6826,-37.51475,97.841606,-44.21461,94.08313000000001,-14.798819,-25.451092000000003,61.31061999999999,24.37044,137.67557,32.116287,-19.313622,-55.08014,24.349216000000002,53.34355,16.047503,-46.282973999999996,cats
33,0,-514.9813,328.34717,-522.8206,198.2015,-220.31742999999997,111.73642,-107.730705,74.50455,-4.9188089999999995,9.103223,-9.014375999999999,-31.718225,45.363803999999995,-44.022545,10.771419,-25.848433,47.746456,-33.707221999999994,27.092067999999998,-15.539076000000001,cats
34,0,-1141.1667,608.6132,-368.79306,14.2790575,133.45658999999998,-163.17831,-9.847955,77.6689,-86.24812,-5.193327,23.402235,-72.268906,-4.5620036,17.153485999999997,-19.727625,35.422955,29.832421999999998,-6.6745734,37.838997,17.19949,cats
35,0,-1298.4359,350.73154,-130.3226,108.11693999999999,5.095362000000001,61.831097,-4.420595,57.855522,40.316643,-1.2617723,22.005936,17.547667999999998,39.187477,0.8307831,13.8396015,-1.252022,5.9685435,6.5553740000000005,6.950887,8.888399,cats
36,0,-636.3766,409.3113,-518.3376,99.78232,-154.25763,75.400536,-136.49295,101.31656,-33.37642,1.1973548,9.489711999999999,-76.473656,34.696594,-12.825499,21.821232000000002,-22.686047,41.706764,-14.203484,22.711407,-1.9363071,cats
37,0,-1631.473,466.21823,-113.866844,255.77167000000003,-76.86354,133.96788,-45.544662,80.8686,28.537794,1.9488087,34.031967,-30.208990000000004,38.1281,-38.750782,41.00318,-5.9875183,29.908347999999997,3.499363,-1.065114,21.499788,cats
38,0,-1769.7764,159.9286,-183.0345,22.429312,-83.76812,-22.326662,-66.11188,21.590569,-35.886383,20.27352,-26.414131,-3.1729314,15.321678,-36.971767,20.049162,-33.024277000000005,2.1222562999999997,-28.927365999999996,-9.20924,-7.334337700000001,cats
39,0,-1049.8827,510.77335,-114.19681000000001,239.56044,-117.12758999999998,147.21116999999998,-38.31002,58.641119999999994,-14.071023,9.15364,-8.868249,-14.888681,41.497673,-19.101397,49.798320000000004,-33.863213,17.227145999999998,-21.118996,13.930679000000001,-11.618951,cats
40,0,-1573.4478,532.6971,0.34774998,128.25238000000002,21.634163,23.416883,-41.173266999999996,-17.384523,-46.661804,-54.84933,-4.0214567,-50.798695,-21.863209,-17.342163,-25.546608,-22.553283999999998,-20.087418,-23.042809,-13.412357,-20.609468,cats
41,0,-783.5925,501.06708,-376.11954,-38.97254,-122.94232,59.16673,-116.86657,70.78690999999999,-8.835223,-13.867249,6.987537,-40.961636,-15.474604000000001,-57.828982999999994,45.362334999999995,8.439834,37.2048,-1.5026654,1.1379482,-14.873344,cats
42,0,-1701.6559,-6.578009599999999,-124.24248500000002,7.9621434,-47.632442,119.620384,-41.744263000000004,96.61819,-70.86641,6.390951,28.824938,22.95218,24.18112,-54.297115000000005,40.524834000000006,-25.593115,23.011383,-4.316573,23.220114000000002,-3.4057836999999997,cats
43,0,-1194.0951,453.12595,-20.840912,13.858532,-30.226392999999998,40.216743,24.623934,52.788883,0.68708163,-11.921818,15.239372,30.869047,30.696720000000003,11.176737,25.809128,-20.245935,-8.120578,-4.5274673,9.100826,3.7931160000000004,cats
44,0,-854.5567,473.67636,-270.14355,156.1028,-138.82439,133.61336,-93.94189,51.616432,-7.285011999999999,23.751923,19.946894,-21.55252,52.892612,-34.931664000000005,26.745642,-16.72482,54.12389,18.738714,40.19161,33.9424,cats
45,0,-1171.7156,404.93118,-120.61723,128.36826000000002,-26.668577000000003,121.80988,-37.360714,79.26583000000001,28.726173,52.295635,56.238453,37.7922,75.20938000000001,2.3756425,42.251957,-1.1759326,54.818256000000005,8.077421000000001,1.4535087,20.222235,cats
46,0,-1247.2006,518.5614,-30.940298,22.19068,-4.280798,35.101040000000005,7.1701436,-48.687195,-4.544973400000001,-42.184837,-35.740759999999995,12.901555,14.412970999999999,55.46210500000001,77.25599,45.143658,17.41801,-14.965082999999998,4.394826,32.610126,cats
47,0,-1135.1989999999998,534.66486,-108.17775,-17.944561,-12.923694,-27.144917,-48.816990000000004,-13.038414999999999,-19.86082,2.8282506,-54.49698299999999,-61.66627,-17.923857,-92.8768,-19.531446,36.515884,36.853996,40.486538,4.028677,-17.812714,cats
48,0,-1355.2744,561.9489,164.58221,126.27825,96.41019399999999,139.74417,65.966545,44.844814,7.476240600000001,4.804435,23.18526,20.441118,10.638245,22.257542,59.048664,11.396823,31.630508000000003,23.965861999999998,7.681792,13.603435500000002,cats
