,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,Duygu
0,-433.50262,57.799015,-12.940963,35.81414,-9.148783,-18.523565,-6.6309876,-6.6293254,-12.975269,-3.6059294,-10.2283945,-6.45457,-0.77135354,-13.595436,2.3364353,-5.294894,-7.741173,1.9362196,-3.352558,-5.9115386,-7.369381,-0.2988002,-7.543819,-10.048089,-9.719503,-8.851603,-4.8942337,-4.053841,-2.5151596,-2.0228844,-0.63130385,0.44159487,4.092254,0.4459793,0.72868997,1.3384249,0.7940122,-0.5086781,-2.6945567,-0.057935417,-1.319338,-2.4571164,-0.53497463,1.1687709,0.543243,-0.8403152,0.5878483,0.63322407,-0.13330406,-0.38473755,1.1176128,0.79034543,-1.252858,0.10307582,-0.38301265,0.1477027,-0.13628305,0.3085838,0.54408956,-0.8400263,-0.52609015,0.8658234,0.7337108,0.18678197,0.96433717,0.35665458,0.69384104,-0.37905288,-1.1001686,0.8325142,1.3058382,-0.18804243,-0.06990806,-0.32497036,-0.14042816,0.28039843,-0.24316058,0.21993971,-0.19696414,-0.3507289,0.23629707,0.101459384,0.1430402,0.13885188,0.13238454,-0.13783622,-0.360631,-0.19101919,-0.17406666,-0.15868476,-0.8292531,0.62881136,0.2991545,-0.24581677,0.19761688,-0.37749627,0.2538219,-0.51443654,-0.2719938,-0.3261633,-0.6157541,0.4883623,-0.12288704,0.32409322,-0.069505535,-0.26415238,0.5601157,-0.24848852,0.0026846346,-0.39724094,0.21526794,0.39960912,-0.38457412,0.26835078,-0.12813023,0.07260749,0.46430096,0.041698728,0.5869607,0.3131582,-0.02318345,0.47326162,0.31660402,0.15031685,-0.09367485,0.06393037,0.25502515,-0.23537143,human2
0,-465.25024,102.67257,21.16006,19.092672,12.632301,10.397678,1.0735774,-7.6264267,-7.1322575,1.2590151,-1.113727,-12.457218,-3.9640353,0.7701314,4.119428,-3.8139954,-7.6884828,4.0755877,-4.0322456,-3.5885968,-4.192581,2.2682123,-2.905002,-3.9099295,1.1706795,-2.854933,-2.3733222,2.2262897,-6.0570235,-1.6921735,-0.7489931,-2.9540837,-0.9795907,-0.025879038,-4.3654633,-2.3529742,-2.310651,-3.503209,-0.36081597,-1.5110928,2.23815,5.4769945,1.7893078,4.69679,3.5630736,3.4995208,3.1032472,2.6059659,2.9880743,1.3080804,1.1856306,1.3046676,4.0439024,4.323538,2.7702515,2.0644338,0.07486349,0.12297099,-0.52715147,0.15417325,0.6548394,-3.0032313,-1.4058604,0.64013124,-0.9061912,-2.9568431,-2.9878538,-1.4247665,-1.9862593,-2.1249993,-1.7262279,-2.1009874,-2.5370066,-1.2785923,-1.4831495,-2.0817947,-3.2900648,-0.48906618,-1.7097477,-2.5853665,-2.2596533,-0.829045,-1.023464,-1.3358859,-1.9764203,-0.75076413,-0.28110954,-1.0805328,-1.4114629,0.069085576,-0.77811337,-0.6362145,-0.78798723,-1.0149226,-0.366473,-1.4644997,-0.96656656,-0.2496656,-0.9444532,-1.9225372,-0.41235936,-0.8833463,-0.04869763,0.2549355,-0.26707098,-0.035914347,0.037169177,-0.14066142,-0.074941374,-0.119514875,0.6746785,0.25208825,0.2200079,0.17773587,0.045534045,0.38283926,0.45845595,0.5503153,0.34167838,1.0766672,0.71974707,0.30938908,0.20912787,0.28017554,0.18970595,-0.073093295,0.02782366,0.027541205,human2
0,-406.3323,45.56106,-46.305454,11.13036,-14.971931,-0.57838356,-17.549248,-10.392255,-11.189236,-10.004983,-16.783915,-13.592767,-6.191888,-11.000349,-0.78196305,-6.743057,-0.6920041,-10.699496,-2.9807925,-1.4341263,-8.761056,-0.96719116,-4.5178,-0.3202653,-1.3822801,6.2035246,6.243093,3.9506335,5.1020055,5.56009,2.4028566,2.7091398,7.743401,0.2109902,2.1202226,-2.255496,-1.9158198,1.3649861,-0.41472965,-0.3625948,-1.677692,-0.20316774,-1.5867314,1.8596953,0.54366654,-1.2521917,-2.3052523,-0.6763344,0.49710557,-0.6676582,1.049966,-0.8112513,0.29187235,-1.0010288,-0.4081758,0.012311114,-0.26268885,0.2621086,-0.45540997,-0.15822601,0.14055656,0.97335964,-0.30995634,0.98806614,0.3371392,0.33300686,0.4575727,0.175764,0.3173712,-0.7243501,0.26456067,-0.27466384,0.5728728,0.23320025,0.15849955,-0.43163294,-0.48433176,0.24974802,-0.6851116,-0.2277349,-0.39529312,0.26499322,0.034246296,0.42380932,0.64273757,0.4468418,-0.06442586,0.077193625,0.45036685,-0.8637447,0.031759743,-0.45425275,-0.2901363,0.11334047,-0.30390885,-0.15269794,-0.24740085,0.045754578,-0.45122856,-0.2436864,-0.30899918,-0.15238492,0.27678755,0.2535686,-0.16915403,-0.09497415,0.4730067,0.14773796,-0.1167705,-0.05245347,0.42655006,-0.042363286,-0.25275093,-0.0394907,-0.437483,0.0965317,0.5125984,0.09522491,0.14990588,0.22620736,-0.024764968,0.18133537,0.22950977,0.2672911,0.09591682,-0.15839657,0.17838727,0.21856801,human2
0,-469.0712,24.187382,-7.473426,4.595088,-7.484354,3.4582303,-9.4526615,-3.9639935,-8.176168,-2.8609338,-3.2882714,-4.8348804,-2.6163332,-3.3142188,0.58102816,-4.317903,-0.7236521,-2.535798,-1.7456256,-0.6190386,-0.81398606,-1.8551441,-1.3259318,-0.78485143,-2.2528372,-0.5673606,-2.2139966,-1.4095131,-1.0759654,-0.7267862,-1.2031096,-0.99922925,0.14077437,0.42639786,0.45478144,1.5385072,2.1267657,0.91934407,0.6945072,0.48994613,-0.08408104,-0.3470405,0.788905,-0.4365365,-0.29017952,-0.23274063,0.09272643,1.4915093,1.0470517,0.97698605,0.59443164,0.936223,0.26853,0.38187993,0.3628382,0.1272259,0.5969579,0.062256604,-0.26027617,-0.3061197,-0.21750408,-0.43840343,-0.13852711,-0.25749114,-0.65760165,-0.45515513,-0.07911252,0.17736737,-0.24232031,0.05445614,0.52363443,0.31288183,0.5888069,0.27576232,-0.0763911,0.096947044,0.07532571,-0.07156528,-0.15099868,0.16013049,-0.13295652,-0.1633253,-0.054589536,-0.34193614,0.0075683156,0.19498788,-0.117793925,-0.21449737,-0.057880294,0.058805883,-0.17036043,-0.27875668,-0.10034388,-0.12463974,-0.11241234,-0.0034983472,0.16005227,0.03779568,-0.046628285,0.04961478,0.1123741,-0.021515045,0.025454653,0.20209733,0.09468836,0.21966831,-0.062644295,-0.0498338,0.115920804,0.07444008,0.16427201,0.068839215,0.08169254,-0.067146376,0.023985704,0.08093984,-0.0062423986,-0.05280661,-0.048184592,-0.0065800073,-0.19517028,0.008202512,0.12097631,-0.059220754,0.13762444,-0.011824178,-0.22128603,0.21025568,human2
0,-318.16287,148.86768,-26.197903,-16.921658,-6.3487163,-4.770157,-6.4838347,-16.842186,-9.839916,-5.041998,-9.52479,-10.088075,-6.799774,-9.26133,-12.71602,-12.848927,-10.748338,-6.3161407,-3.9195669,0.6414648,0.992859,-8.220682,-10.735593,-3.281025,2.1537955,2.5005162,-2.34334,-6.2152705,-4.2837024,-2.3767335,-3.114079,-2.2861485,-1.9547627,-4.1447196,-5.375498,-2.1987424,2.4287975,1.5811553,-1.3606921,0.14604409,0.99796534,0.77133703,1.614179,-1.4193879,-4.4205,-1.4452347,-1.3165298,-3.114147,-0.35831535,0.88323647,0.33214068,0.979057,0.9485344,0.6952793,-0.5093929,-1.2606887,0.73257935,1.8312517,-0.09332281,-0.39843866,-0.093275286,-1.5563914,-1.3845164,-1.0448778,-1.8332309,-0.99037063,0.0029978862,-0.67601895,-0.7843162,0.76469654,0.8932728,-0.27859968,-0.31700554,-0.47002605,-1.2727717,-1.0188524,-0.511531,-0.27260274,0.44885957,1.1070644,1.5764879,1.2553818,0.9684392,0.78452283,-0.16434711,-0.24994513,-0.24970892,-0.6628202,-0.78328466,-0.42633152,0.28055865,0.12074722,0.16300623,0.6489584,0.35809737,0.24857004,0.50131077,0.20729376,-0.2136234,-0.051808394,-0.12691416,-0.2832697,0.2950823,0.43659002,0.49202186,0.600551,-0.091559716,0.00787256,0.4927932,0.116805896,0.31160572,0.6921007,0.030193157,-0.28837883,0.047728088,-0.3583191,-0.7912489,-0.47141284,-0.107595414,0.22815067,0.37566113,0.32300648,0.35557497,0.26963064,0.14881615,0.07205267,0.010654049,-0.03503287,human2
0,-427.35233,84.59356,-15.741543,-1.6482164,7.3599887,13.850004,0.30138287,-4.721939,-15.779715,4.793664,3.4558043,-9.200204,2.2850933,-6.9675345,0.7161874,3.0656614,-1.5249934,-2.1754496,-5.2448545,-5.99287,-6.220419,-0.40004158,-1.8114489,0.4503165,-2.2903695,-1.4947486,-0.18275674,-7.8243876,-4.625367,-1.2843585,-3.9229937,-4.168745,-1.2776793,-3.953568,-3.5283165,-3.93801,-4.6742043,-0.77095646,0.12669595,-3.577754,-2.7666087,-0.60214657,-2.4585776,-1.1611015,-1.3382295,-3.4103284,-4.399444,-2.3514402,-3.5164614,-4.012095,-3.1057897,-2.3884177,0.618879,0.39808324,1.0005038,1.886766,0.93075436,0.42922798,0.43561175,3.2968051,3.157499,1.9027267,2.531101,1.3496355,0.36188105,-0.23852532,-0.63456947,-1.0995657,-0.21317561,-1.5485336,-1.0766875,-0.32562637,-1.0508485,-0.43213674,-0.06720602,-0.58356655,-0.2663871,-0.34972045,-1.7628744,0.012186193,0.4887749,1.233566,-0.1399824,-1.4021862,0.2524119,0.20526186,-0.29212177,-0.1647106,-0.24504907,-1.0004399,0.16277665,0.01555959,-0.9604882,0.040250458,-0.11465462,0.03505846,-0.48293656,-0.7607679,0.9163802,-0.3326964,-0.37720174,0.33523428,0.44880515,0.9625568,-0.102298506,0.21952197,-0.07521868,-0.4564424,0.15889488,-0.4236727,-0.026998576,0.0008806907,0.2844346,0.1140343,-0.3095514,0.1472329,-0.5422493,0.41210917,0.5036503,0.57887244,0.5507966,-0.12349395,0.042065345,0.4173942,0.6609201,-0.3157595,0.24395078,0.023192529,human2
0,-310.81592,107.142105,-10.034581,-4.159966,-1.6463164,-12.228935,-8.580399,1.4853826,-14.282413,-10.201438,-3.604393,-7.943369,-4.626092,-2.0947523,-8.437558,-5.2309623,-2.8246706,-3.3129604,-1.4332514,-0.2207628,-5.682233,0.402889,-3.121551,-5.813407,-5.096189,-1.5805469,-6.7304792,-3.4404266,-3.3465216,-3.4752874,-1.6522071,1.2378632,-0.57408756,1.3313884,1.5886396,0.7367931,0.86044014,2.92951,-0.06662786,2.1636915,0.6178596,0.08942174,-0.03365635,-0.07063798,0.03345618,0.5654573,1.888592,0.6985822,-0.5882487,-0.557242,-1.2641208,-1.0910457,-1.4956845,-1.3237712,-1.8266708,-1.6335081,-1.3572236,-1.1909865,-1.2306404,-1.018173,-1.1165104,-1.1500903,-1.7457262,-0.52440894,-1.4176601,-1.0901564,-1.3328481,-0.8478783,-0.3870473,0.28922078,0.3637483,0.9851852,0.056931566,0.45576876,0.85607487,1.2027738,1.3445078,1.0823486,0.08866519,-0.4028762,-0.32832375,-0.1024423,-0.008821702,-0.050482962,-0.9636285,-0.9374016,-0.509064,0.020554168,-0.5687353,-0.32646075,0.27223092,0.4085106,0.20510522,0.22430478,-0.21232608,-0.5266566,-0.034315743,0.70774585,0.448617,-0.09227844,-0.19288765,0.3545205,1.253088,0.57368946,0.5912806,0.8740029,0.1893199,0.16816066,0.23099685,0.22884041,0.3991727,0.3733134,0.10655339,-0.57496476,-0.3996526,-0.050799612,-0.4125625,0.18380299,-0.041365206,-0.20098467,-0.4138878,-0.56673837,-0.114479534,0.20974937,-0.2660737,-0.5354114,-0.30490154,0.091928445,human2
0,-433.89285,82.713585,-32.848877,15.460167,14.404237,2.7383158,-12.697376,-4.2601566,-10.898764,-0.7081311,3.1552162,-15.740307,-7.809027,-2.43386,1.0902472,-8.587739,-4.48481,-6.717703,-11.464055,0.7558921,-6.833425,-5.1386213,-5.3896995,-8.102698,-5.8548493,-6.981572,-2.7792187,-3.8143342,-1.8470777,0.5851019,-2.0415616,-3.903748,-2.8641102,-1.071541,-0.5236596,-1.8343512,-3.1474817,-2.6196325,-4.5621424,-3.586611,-2.5140612,-3.456648,-2.258653,-2.4368207,-2.2195222,-2.6459165,-2.9535038,-2.6267438,-4.319738,-4.1071086,-3.5073497,-3.555352,-2.7166479,-1.676974,-0.7495137,-0.023562351,1.2244762,2.2296233,2.4487634,1.8240702,1.9269066,3.0545692,1.9993958,1.0639057,2.1903827,0.73244965,0.6450131,0.8673496,0.31469303,2.1379042,1.169166,1.1010422,0.6279527,-0.5073126,-0.19392432,-0.009774564,1.1819191,0.1477561,0.44308597,1.04329,0.7462438,0.83825004,-0.001934044,0.46218798,-0.008217395,-0.43754163,0.022229271,0.069097504,-0.10840737,0.094956025,0.77948505,-0.16278328,-0.53514665,-0.29294363,-0.5859533,0.10547577,0.35062173,-0.12386228,-0.7172551,-0.6059475,0.35184017,-0.1561213,-0.24276088,1.0491767,0.7904749,0.31164312,0.7079672,0.41444847,-0.10494962,0.8868015,1.1487519,0.5196413,0.48500013,-0.021277811,0.25153628,-0.23140211,-0.4546047,0.17359577,0.0057326076,-0.0790367,-0.040680245,0.064647965,0.039163243,0.4456588,0.17195886,0.051798146,0.15581784,-0.50589496,human2
0,-335.4173,103.79251,-20.645132,18.21011,-21.581978,-9.615617,-18.249552,-0.50110567,-15.809701,-2.258866,-4.442247,-26.001928,2.7118745,-11.898754,-6.8742976,-1.7442017,-11.604343,-0.5203115,-3.2618341,-15.853249,-7.745103,-0.7114045,-12.189816,1.269677,-0.19220468,0.37725532,0.78388137,-5.0456214,-2.8388062,-4.741594,0.47927585,-4.113425,-6.216575,-6.3222737,-4.5395026,-5.14128,-4.5526795,-4.370716,-5.973193,-5.681478,-6.091615,-3.0147715,-2.938441,-1.2087506,-0.06497261,0.46976712,0.6123334,0.0065543936,0.3585767,-1.4885217,0.28076366,2.6120393,4.263026,5.789039,5.603454,4.6381154,1.3104239,1.1258372,0.2547521,2.9357884,2.1299572,1.2285734,3.4128075,-0.31214264,0.68893075,0.92667645,1.2083434,1.1892307,-0.12932104,0.19261476,1.607477,1.4166975,-0.25778186,0.71538854,0.42293268,0.29701573,0.7847677,-0.08710315,0.8153725,-0.14205307,0.46251634,1.038034,-0.3428907,-0.18050796,-0.24574625,0.6930117,0.65509963,0.6042999,-1.1217297,-1.0090503,-0.053154405,-0.84664625,0.0898197,0.06255381,-0.12688492,1.0167409,-0.4178804,-1.0909269,-0.7863802,-0.85591024,-0.7568454,-0.44565654,0.25351357,0.40102547,0.37000158,-0.3877026,-0.23394148,-0.24347702,0.009243763,0.49064368,-0.21523577,-0.17190172,-0.20294487,-0.41236496,0.067350455,0.024273816,0.36737972,0.075977616,0.39022124,0.25684497,0.15157558,0.021144148,-0.096744075,0.32772258,-0.011780609,0.060404226,-0.061229303,-0.16015798,human2
0,-361.21774,68.71378,-34.925716,16.163301,-27.841398,-10.797599,-23.894743,-13.128418,-0.36013696,-9.574008,-7.5671935,-11.43948,-14.779071,-10.15066,0.5864656,-11.064378,-3.5556655,-9.00038,-10.631563,2.8531907,-6.962275,-3.7834828,-3.6772842,2.8792107,3.4472413,-0.98881304,2.8361742,4.3028426,1.9501398,-1.4453787,4.456923,2.6708055,0.2481585,0.6564291,1.5313865,-1.3048917,0.16495165,0.42639104,-4.246429,-0.30878723,-1.3999668,-2.2930562,-1.0285256,-2.277556,-0.10643768,-0.8218135,-1.56044,0.43772095,-1.4069028,-1.3181934,1.6222882,0.26803994,-0.870337,0.34862053,-0.32342717,-0.42553413,-1.2083828,1.04188,1.1077939,-0.27358997,-0.035662197,-1.1374763,0.9747384,0.9522586,-0.18045409,1.4068476,0.51460886,-1.5042627,0.29634017,0.39068055,0.20233382,0.2986595,-0.19650209,0.69590956,0.024230585,-0.864485,0.823217,-0.058308706,-0.6873043,0.6416207,-0.031960145,-0.09790545,-0.67736936,0.02294951,-0.5620994,-0.3659647,0.10712321,-0.47307312,-0.006743978,-0.30453482,0.063991606,-0.14548239,-0.08457899,0.2941223,0.07072146,0.039408952,0.09580811,-0.45024258,-0.809362,0.21945053,-0.046227153,-0.6923487,0.051002968,0.41763803,0.36404362,0.30472842,0.036586605,-0.10514786,0.57081187,-0.16673657,-0.21900356,0.35968855,0.17523637,0.15128924,-0.22228892,0.38364005,0.15805133,-0.10090604,-0.060211223,-0.13578781,-0.03937153,-0.07704036,-0.012402078,-0.29035547,0.15060471,-0.075025484,-0.083712816,-0.10470817,human2
