,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,Duygu
0,0,3.0294616000000003,17.058832000000002,8.745357,5.249446400000001,4.0383629999999995,6.0211062,7.9536967,4.5112643,3.9367123,7.707053,6.406128400000001,8.316905,18.800938000000002,31.692806,44.834816,25.918957000000002,14.546531,9.667672999999999,6.8929715,4.976180599999999,5.4637947,3.507342,2.3557257999999996,1.5553483000000001,1.1858696000000002,0.99547875,1.4249898,0.8378039,0.96426064,1.4009118999999999,1.471274,0.6575211999999999,0.3946636,0.41927525,0.6300911,0.67113495,1.1528165000000001,1.2656515,3.075631,7.676541,8.155712,5.661766,4.6958269999999995,3.6897902,1.7007265,0.9555768,0.5513321,0.60205746,0.91951805,1.1076226999999998,2.2895074,4.881611299999999,7.432595699999999,5.342331,1.9938037,1.3397516,1.1749020000000001,1.1104357,0.93708515,0.6855277,0.5608302,0.33580129999999997,0.25229755,0.18483664,0.15273274,0.099253766,0.13185431,0.13073654,0.12716012,0.24187255,0.3660873,0.59233993,0.5148791,0.15939592,0.07918848,0.07154296,0.07350464,0.11366767400000001,0.17998593,0.18803914,0.12843576,0.089504205,0.08497652,0.05892579,0.03986523,0.0478577,0.03710074,0.02570406,0.109880805,0.08852968,0.13602577,0.1568807,0.107847385,0.06202483,0.03251132,0.050618287000000005,0.15567218,0.13161549,0.13980961,0.12948404,0.053348687,0.020353926,0.008539517,0.007660753,0.0106953,0.01864679,0.020055061000000002,0.019834366000000003,0.028695823999999998,0.059534933,0.052897792,0.057522483,0.05065345,0.034654002999999996,0.008894369000000001,0.00016053024,1.1883931999999999e-08,5.5585457e-13,1.6476894e-13,7.3355676e-14,6.195790000000001e-14,6.071617e-14,5.990267e-14,7.3282295e-14,7.307013e-14,7.168186e-14,7.791289999999999e-14,7.726135e-14,oksurme
1,0,0.22811837,4.839212,19.197036999999998,24.726116,21.454056,21.623114,19.940428,15.618235999999998,9.998535,10.4727335,10.615967,11.191821000000001,8.300975,6.9731894,8.537391,7.5750866,8.2139225,11.166985,15.9239,29.715578000000004,30.614034999999998,14.884682000000002,8.188500999999999,5.0426269999999995,5.518919,4.877507700000001,2.2117662,2.1707284,1.5550992000000001,3.3632476000000002,2.8090327,1.6045191,1.9107063000000002,2.0992796,1.1379242,0.6905507,1.0648868,1.2139447,1.3854729,2.4818141,1.5847692,0.7200849,0.80639595,1.4303282,1.5402943,1.2298616000000002,1.2105961,1.3741406,1.4915513,1.814225,1.9348435000000002,1.3034267,0.78886104,1.0458032,1.625256,1.8261305,1.9670546000000002,1.6972988000000002,0.86354584,0.66744787,0.5967183,0.5031846,0.44700727,0.66716653,0.45957429999999994,0.42212558,0.29139063,0.15512064,0.18493292,0.08663544,0.08272525,0.10189322,0.06817159,0.05921096,0.10517656,0.21144019,0.35121897,0.38042644,0.09563097,0.07276091,0.08406438,0.11325354,0.20318373,0.5651520999999999,0.7064335999999999,0.4963059,0.29380816,0.26530167,0.28908435,0.5535884,0.8677046999999999,0.56067586,0.5645224,0.44501835,0.38406876,0.39667675,0.3889705,0.39834037,0.448586,0.78879887,0.7410765,0.40201914,0.24253179,0.17946320000000002,0.15253101,0.11585461,0.15589204,0.14771412,0.21899097,0.24901363,0.25685203,0.36123106,0.44376284,0.18445150000000002,0.016641548,5.8062e-05,5.275377e-09,2.9499493e-12,1.1344363e-12,7.2677736e-13,5.676153000000001e-13,4.873520000000001e-13,4.427151e-13,4.0156347e-13,3.8145653000000003e-13,3.6365500000000003e-13,3.5330156000000004e-13,3.4646334e-13,oksurme
2,0,0.06567344,0.07665594,0.29364628,0.56483865,1.0698008999999997,2.0795908,3.0230463,8.93657,9.667387,3.9107814,4.0554485,4.41439,3.9393342000000002,2.5667856,1.1477095,0.7172420999999999,1.2996755,0.908819,0.7100159,0.553007,0.720002,0.9957229,2.685704,2.5910257999999997,1.1752751000000001,1.2617247999999999,0.67016387,0.91379374,0.9562884,1.1525877,0.6616131,0.63924557,0.8745758,0.7906149,1.254623,2.1564688999999997,1.6348976,0.2894877,0.39288992,0.35060316,0.547455,0.45537910000000004,0.6407748999999999,0.45706990000000003,0.44472522,0.28121164,0.5270005,0.87299913,0.40987042,0.24453455,0.22974879,0.31058875,0.34897277,0.26129913,0.30770725,0.6112996,0.3730908,0.7124347,0.5376823000000001,0.122944266,0.09006503,0.103844374,0.3231663,0.6024406999999999,0.47638100000000005,0.22445472,0.18535656,0.18430974,0.14660689,0.39680952,0.38638538,0.26755527,0.066512875,0.026442492,0.06606886,0.076424465,0.07706682,0.044088773,0.03882632,0.08176718,0.047251422,0.085085995,0.045159622999999996,0.058755506,0.029579146,0.014483241,0.010780268999999999,0.012968307,0.038948994,0.043240535999999996,0.024299422,0.024721798,0.01663997,0.02064454,0.020334663,0.025523257,0.015800642,0.010822222,0.0105991075,0.011345342,0.009427755,0.004251976,0.001649201,0.0017092476,0.0019492847,0.0049743596000000005,0.0033786378,0.0017418066,0.0028530683000000004,0.0025363525,0.0042744023,0.0038468540000000002,0.0037274690999999998,0.0028895014,0.00037868897000000004,1.9686700000000003e-06,1.6225006999999998e-10,2.0136098e-13,1.6714214999999999e-13,1.5313968e-13,1.3987762e-13,1.3141742999999998e-13,1.1840957e-13,1.10301715e-13,1.0531953000000001e-13,1.0149755e-13,1.01795654e-13,1.0206075e-13,oksurme
3,0,0.5132439999999999,1.3120058,1.481631,1.9377061999999998,2.175862,2.630754,1.5835937,0.31502298,0.10228636,0.16466941,0.17990384,0.12547153,0.12446073,0.11198241,0.3630197,0.48839682,0.21713595,0.13243392,0.10229454,0.22580135,0.3168636,0.5090464,0.40608436,0.26478723,0.1963641,0.34372014,0.32047582,0.19661966,0.7045656,2.3092976000000003,0.7800965999999999,0.097927555,0.29180816,0.46289399999999997,0.41884685,0.41747233,0.2528686,0.1804318,0.13872297,0.19343388,0.13637882,0.37049147,0.22994468,0.14508235,0.31972086,0.08294742599999999,0.117781855,0.16754362,0.14537385,0.14982888,0.12640457,0.23221357,0.15141416,0.12979928,0.140767,0.0826766,0.031579382999999996,0.06576172,0.06115921,0.13061813,0.16969572,0.50695914,0.52600724,0.48630509999999993,0.38529304,0.42848048,0.33151620000000004,0.41183257,0.46366164,0.6703725,0.42832458,0.7934613,0.62841046,0.36187205,0.31443188,0.19438922,0.1875711,0.18582165,0.28548017,0.5342300999999999,0.5738015000000001,0.55727684,0.55376095,0.728485,0.36220482,0.45528609999999997,0.5275895,0.6805368,0.47934777,0.3604118,0.24961041,0.16584453,0.06026374,0.059954625,0.22209810000000002,0.2591812,0.46373826,1.1769768,0.46615976,0.238517,0.1541223,0.19562328,0.30816028,0.30844074,0.39233148,0.40432809999999997,0.20133561,0.13312683,0.116719596,0.17526045,0.1394918,0.11754,0.03306354,0.019951873999999998,0.009026746,0.00012327433999999998,1.9330178e-08,9.095685e-12,7.481114e-12,6.5322695e-12,5.8546336e-12,5.3468944e-12,4.9533017e-12,4.6521233e-12,4.4166139999999996e-12,4.241978e-12,4.1219059999999995e-12,4.049848e-12,oksurme
4,0,0.45612922,5.00253,15.651407999999998,8.185932000000001,3.4811428,1.4544268999999999,0.6152715,0.50796545,1.2632780000000001,5.292641000000001,6.754322500000001,4.108975,3.5595837,4.5586734,3.8014657,1.1842511,0.9978004,1.0858226999999998,1.3171413,1.6104133,2.6457875,3.046987,4.3397527,3.3777108,3.58625,4.3903675,3.7557185,1.8791374,1.2486831,1.2851584999999999,0.75204355,1.013272,1.0055742,0.9702084999999999,0.6531121999999999,0.75926656,0.5657951,0.5669761999999999,0.6776962,0.39361840000000003,0.5372361999999999,0.59057736,0.3465881,0.23792510000000003,0.24138902,0.27003923,0.28303763,0.32465679999999997,0.67293984,0.57446396,0.37826279999999995,0.4936543,0.5780868,0.89375085,0.6107349,0.50142545,0.45930663,0.42706978,0.36145997,0.30705252,0.19990745,0.3878428,0.51196694,0.36591825,0.135793,0.07591049,0.046466574000000004,0.04818661,0.027279356,0.019224972,0.042725515,0.064465806,0.09398862,0.0821501,0.06029814,0.08861623,0.16573377,0.146064,0.068918794,0.0441431,0.04875442,0.07606599,0.1040297,0.055110387999999996,0.050574437,0.06982604,0.10350962,0.11961869,0.26256606,0.41088143,0.23808227,0.08438309,0.042433374,0.025204717999999997,0.037921216,0.019821363,0.014238203999999999,0.018116066,0.029625622999999997,0.037994057000000005,0.08629623,0.05893061,0.06435308599999999,0.050879505,0.05937930599999999,0.03596937,0.059088778,0.11623422,0.13029896,0.12196953,0.12325997,0.1291593,0.07884855,0.010870633999999999,0.0011151362,8.320774e-06,5.2919313e-10,3.2678070000000005e-13,1.8586742e-13,1.3707653000000001e-13,1.0623545e-13,9.2243474e-14,8.079859e-14,7.441278e-14,6.5694656e-14,6.308098999999999e-14,5.922012e-14,5.534796e-14,oksurme
5,0,0.019563426999999998,0.13299797,0.3516176,0.63830495,1.6598213,3.3793645,6.731356,6.713087,4.653205000000001,9.794096000000001,21.370626,34.44706,15.459640499999999,8.5347805,12.108926,8.581634,6.5570765,3.4154162000000006,3.825305,3.2578797,1.7087086,0.9727142,1.5106035,1.1790755,0.40021583,0.22082249999999998,0.17933232,0.39042705,1.2317928999999999,3.397301,6.0099860000000005,7.428157000000001,23.545334,9.536635,2.0121803,2.4683392000000004,1.50516,0.78162396,0.91938907,1.3814836000000001,0.8900934000000001,1.7071512,1.8319523000000002,0.740943,0.42779127,1.2360096,1.9655306000000001,1.7580855,1.4266471,1.4228098,1.9749339,3.5538468,6.804696000000001,6.900589999999999,4.650291,4.604842,4.8968725,4.4357295,4.0789833,3.0887144,2.0768518,0.83860314,0.7529708,0.49270509999999995,0.5234401,0.47349250000000004,0.6278984999999999,0.22218110000000002,0.27161148,0.16511077,0.17984691,0.15885513,0.11485649,0.12588756,0.10946255,0.07407918,0.10289734,0.06403882,0.03504301,0.03465545,0.038909893,0.04024484,0.02970628,0.019842414,0.010627633999999999,0.007131803000000001,0.0056075095,0.0038660388,0.004075861,0.002085205,0.0008249348599999999,0.0006443137,0.0016591645999999999,0.0017515263,0.0014723224,0.0012669971,0.0008968341,0.0004890216000000001,0.00036669839999999997,0.00045275118,0.00032285717,0.00025254520000000003,0.00019736618999999998,0.000199032,0.00013982478,0.00013969040000000001,0.0001062407,0.00013778773,0.0001251318,0.0001078774,8.910456399999999e-05,5.4838314e-05,3.1849817e-05,1.1111547e-05,6.560491000000001e-07,5.6720233e-09,2.27037e-10,1.6251786e-10,1.3102337e-10,1.1050018999999999e-10,9.593624499999999e-11,8.536796e-11,7.736943000000001e-11,7.131488499999999e-11,6.678994e-11,6.3441336e-11,6.1163984e-11,5.978373000000001e-11,oksurme
6,0,0.35249949999999997,8.917411999999999,19.850904,16.782066,10.256574,10.823398,7.6039767000000005,5.466002,4.884563,5.356289,6.970116,14.370534,20.730420000000002,8.813383,3.270771,1.184394,1.0343443,1.3712553,1.2504761,2.963727,7.413338700000001,6.4682107,3.7766008,3.0190241,1.8190199,2.1273112000000003,1.9769088,1.0687046,0.65746677,0.4282822,0.28763375,0.21699427,0.20944577,0.26771733,0.3674989,0.43663958,0.44980603,0.5826876,1.1922075,1.1952505,0.42819935,0.31842655,0.28066316,0.30400455,0.2547964,0.43432394,0.4431715,0.36284548,0.24091834,0.25394517,0.16882479999999997,0.20116459,0.32136452,0.40247446,0.46386248,0.82591957,0.9789111999999999,1.6142266,2.5751872000000002,1.1384715,1.3747075,1.582209,1.577402,1.8509083999999998,1.8552799999999998,1.5595941999999998,1.1698552,1.0575940000000001,0.24525136,0.24838291,0.17753974,0.09369551400000001,0.060816265999999994,0.05473214,0.07390153,0.043572232,0.06528264,0.07171016,0.047744147,0.046833615999999995,0.075847395,0.15617816,0.46023786,0.39175576,0.3365776,0.15463212,0.06278251,0.031685542000000004,0.01785879,0.00961812,0.02184216,0.014749881000000001,0.008691397,0.012791003,0.018199895,0.036902193,0.06391393,0.21126597,0.36204576,0.24888396,0.43532887,0.51436913,0.51296365,0.5047449,0.35648188,0.34926432,0.21265294,0.14006333,0.12841083,0.09203378,0.0894654,0.1300061,0.32086658,0.25644618,0.028320886,0.0002732699,1.846632e-08,1.1030286e-10,8.5683426e-11,7.041881e-11,5.997046e-11,5.2589825e-11,4.7145707000000003e-11,4.3086413e-11,4.009983e-11,3.7920913e-11,3.6432652e-11,3.5552505e-11,oksurme
7,0,0.0035597102000000003,0.02349675,0.22466084,1.3976171,5.773404599999999,5.4825606,1.2191584,0.59079593,0.77663946,0.9818302,1.5823854,0.7494871,0.6238625,0.6343038000000001,1.4867061000000001,2.5344048,4.2203684,5.9336934,5.997846,10.47285,18.361643,11.029287,5.3458734,2.4551368,1.2991621000000002,1.4629339,1.2792546999999999,0.73848903,0.34237182,0.15621568,0.26982915,0.48810625,0.22509606,0.16282651,0.122739635,0.16537745,0.62348145,0.39237887,0.43381179999999997,0.5997865,0.15247270000000002,0.27863237,0.32042962,0.30988464,0.14474359,0.20167235,0.40122738,0.8914588,1.7285247,1.3466512,3.111768,1.4374437,0.85595584,2.5409298,5.2749825,1.6974334999999998,1.0030238999999999,0.71140367,0.5056974,0.27673617,0.7520515999999999,0.40190196,0.59824973,0.7929148,0.41230790000000006,0.34788808,0.110721834,0.07962982,0.042034327999999996,0.02572535,0.02922273,0.032922573,0.03178435,0.03403928,0.07463424,0.054978352,0.10666289999999999,0.11199195,0.2985618,0.36845002,0.48675240000000003,0.45882429999999996,0.53530836,0.6621833,0.42030203,0.368611,0.37134784,0.45244172,0.23210469,0.118571565,0.06602566,0.049468104000000006,0.061354137999999996,0.053705472000000004,0.035259053,0.050519697,0.09196995,0.21832956,0.17374328,0.14183736,0.13125372,0.09551751,0.15207165,0.1113483,0.06113039,0.02648874,0.011928163500000002,0.006105809499999999,0.004460377,0.009233102,0.012284782,0.02309291,0.02142515,0.0088047115,0.0011374647,1.0365166999999998e-05,1.4559626e-09,3.69663e-11,2.6144876e-11,2.0328626e-11,1.6766767000000002e-11,1.4460010399999999e-11,1.28786e-11,1.1767369999999999e-11,1.0994537e-11,1.0450596e-11,1.0095715e-11,9.886656e-12,oksurme
8,0,0.25929943,4.957721,18.004818,19.342045000000002,12.792214999999999,9.193693,4.4940977,9.77995,3.8176483999999995,9.254281,5.5274444,4.155016000000001,2.9365926,1.8416776999999998,2.4274838,2.1344275,1.5132828999999999,1.6840947,0.42451438,0.56304616,0.65268254,2.0437918,6.4643597999999995,6.690675,3.8444169,0.7778104,0.66729456,0.58871084,0.25123304,0.15731689999999998,0.14271496,0.13917816,0.11405273,0.18941621,0.26334813,0.4611949000000001,0.6208991,0.68327165,0.2718012,0.34761912,0.40858436,0.5578907,1.0917723,0.92124003,0.6671701999999999,0.6184765,0.44064796,0.4375354,0.20948355,0.30835715,0.2684203,0.41600388,0.52839345,0.76878613,0.60407966,0.5232431,0.42656633,0.47193435,0.5934329,0.24175191,0.13118927,0.19777815,0.19325009,0.20968133,0.18340920000000002,0.12329628,0.100530036,0.070402436,0.034502022,0.020438943,0.034191094,0.034483,0.059665135999999994,0.11808503,0.19791370000000003,0.09160648,0.055944506,0.11418359,0.13280322,0.11538181,0.05114492,0.038444772,0.070525244,0.08612717,0.18654001,0.36538196,0.21630323,0.18791078,0.12066277,0.12278536,0.34341383,0.14041913,0.13835284,0.09664335,0.08523722,0.126443,0.1871281,0.21710557,0.16909294,0.16591166,0.19321239,0.16061452,0.16286737,0.18734376,0.11696008,0.09371399,0.06157825,0.04697851,0.022321356,0.016173521,0.008854967,0.0057412586,0.018069362,0.023006763,0.008336326,0.00012570058,3.7322048e-09,3.654131e-12,2.3845452999999997e-12,1.7301306e-12,1.3472623e-12,1.1074907e-12,9.527573000000001e-13,8.409181e-13,7.6915845e-13,7.154519e-13,6.8682446e-13,6.705741999999999e-13,oksurme
9,0,0.27609120000000004,1.1454464,2.9441080000000004,4.44104,7.9739075,21.223173000000003,7.9264235,0.86927336,0.6723246999999999,1.1761353,2.6452147999999998,4.798406,1.9006638999999999,1.5335442,1.4409086000000002,1.4196829,2.866949,12.431899000000001,25.684792,13.416409,3.116995,3.0174372000000003,4.6163745,7.7378554,9.334247,3.6465642,3.6532145,2.8367984,1.4040146,0.5348535,0.31150356,0.2222085,0.16756594,0.20377946,0.312813,0.3139387,0.26825598,0.38286359999999997,0.35878077,0.3270437,0.30692846,0.44799566,0.56813633,0.70493716,0.6104159,0.45508125,0.52873087,0.28392315,0.27155334,0.34950852,0.48415205,0.49756375,0.53515357,0.51338965,0.40751338,0.5451085,0.8789305000000001,0.6422310999999999,1.2528692,1.0005817,1.4084139,3.4624502999999995,3.7488582000000004,2.7503884,3.3442879,1.8914102,1.0292914,0.43258587,0.3579131,0.09405216599999999,0.057926282,0.047365274000000006,0.049883187,0.060099524,0.07318694,0.061980877000000004,0.07224044,0.074424185,0.10256198,0.15335375,0.25731286,0.34897614,0.34613990000000006,0.6210064000000001,0.4131286,0.15734412,0.10287651,0.07459479599999999,0.067339145,0.09368732,0.19670458,0.26055744,0.36989737,0.39764687,0.3149155,0.11220566,0.078627676,0.091973685,0.13141821,0.25108713,0.12727542,0.13987672,0.20268779,0.13549809,0.07236706,0.04023884,0.06125054,0.077542074,0.078694366,0.029755635,0.021980936,0.01829941,0.0076840147,0.0039377646,0.00064335176,6.2355560000000005e-06,6.624455e-10,5.5156334999999996e-12,4.60205e-12,4.030079e-12,3.6040726000000003e-12,3.2952763999999996e-12,3.0599557e-12,2.8667257e-12,2.7228096e-12,2.6100068e-12,2.5358602e-12,2.4940142999999994e-12,oksurme
