,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,Duygu
0,0.0008908152,0.00074192515,0.002176246,0.026434664,0.06184426,0.057159163,0.23337628,0.630968,1.2956469,1.0495133,0.45725876,0.6023528,0.97390497,0.9548525,0.59264094,0.847473,2.2904353,1.3406808,1.0933602,1.7694271,3.6921668,3.0541215,2.1773815,0.51037395,0.5375053,0.6550143,0.37154472,0.23617496,0.23126565,0.09845488,0.062124,0.05435248,0.16884403,0.04923632,0.019868894,0.013904359,0.044051696,0.03695046,0.022474661,0.013552375,0.06923814,0.027605474,0.015295436,0.019469358,0.033510808,0.017855639,0.0149787525,0.032380752,0.030666947,0.033080168,0.013978939,0.022118852,0.012771973,0.009671321,0.0038872564,0.004767187,0.006168345,0.0021292903,0.00053385523,0.0003714803,0.00026724653,0.0002582138,0.0004552432,0.00076396455,0.0026629774,0.004630416,0.0022636903,0.0035316772,0.007684657,0.008241648,0.00826199,0.007848479,0.0066784704,0.010214032,0.010234641,0.004306485,0.002533935,0.0017864788,0.0018543062,0.0022426012,0.0057635168,0.017282013,0.01919016,0.021498999,0.022665806,0.018804293,0.019457927,0.020196961,0.008464923,0.006203397,0.004628166,0.0031060735,0.00292324,0.0024557828,0.0023346439,0.003401894,0.0013301942,0.0003350023,0.00080036646,0.0017313036,0.0024986384,0.0061637703,0.0051469067,0.003621554,0.0050842664,0.005453921,0.0039035308,0.006333926,0.008970668,0.009065635,0.014116912,0.014184719,0.013987725,0.012635284,0.018199319,0.011755385,0.007164871,0.008326921,0.006775602,0.007190005,0.008408656,0.005107997,0.0019955628,0.0008019284,0.0007201917,0.0004277662,0.000110409295,3.5919925e-06,human
0,0.033558927,0.0778826,0.95537645,5.082806,4.0128474,3.219918,12.625059,16.980719,15.128908,9.452354,8.411916,9.510873,8.968672,8.629812,23.415121,24.610205,16.449255,10.896,10.006728,15.617136,13.74635,9.658084,6.9525228,7.9865303,7.343651,4.6094546,3.8889344,2.138008,1.0145822,0.9526394,0.49424022,0.20979016,0.19233173,0.24823615,0.17880087,0.16118881,0.102482975,0.10589864,0.06794297,0.08188721,0.11918571,0.10915658,0.1816371,0.30601922,0.35179833,0.4660343,0.7573122,1.0877119,1.0015532,1.3049303,1.781796,1.4475994,0.7161231,0.7193831,1.0953583,0.8895104,0.9469593,0.9806354,1.5917629,1.6269122,1.3475455,1.6183394,1.2018093,1.2924057,1.4301509,1.1984272,0.9039552,0.87232596,0.61687475,0.62557083,0.70602417,1.0805962,1.1431413,1.1897475,1.1891466,1.0497466,0.71973467,0.32863662,0.29776898,0.4377775,0.49785328,0.34744886,0.4640322,0.6233365,0.67663676,0.33336625,0.20074482,0.16570662,0.07440803,0.056021757,0.07461162,0.11236105,0.12592004,0.07937941,0.053430356,0.060532812,0.054512586,0.041340843,0.023418104,0.016737638,0.010911422,0.006938121,0.005682443,0.00229457,0.0020068348,0.0019520536,0.0012614975,0.00052551535,0.0005114099,0.00040456338,0.00011894874,8.433924e-05,8.6666216e-05,8.085343e-05,0.00013370469,0.00016097545,0.00010949154,0.00010427444,0.00013359787,0.00011349683,0.00010121755,5.963196e-05,5.15546e-05,2.595089e-05,1.1090438e-05,2.22574e-06,6.198477e-07,7.780707e-08,human
0,0.0011842267,0.0008730398,0.0023909353,0.067499496,0.29648578,0.11620106,0.05788121,0.5137469,0.9922099,1.3061321,0.7772995,0.63914746,1.701132,1.8470458,1.8102468,1.6930195,1.4363632,1.1242962,5.562888,3.608689,3.0192578,1.9153142,0.6261512,0.54479504,0.6562731,0.43092734,0.24956135,0.13450286,0.13159825,0.11775587,0.09385013,0.10165603,0.10384895,0.091769405,0.08326524,0.0450576,0.0553803,0.088764384,0.10692565,0.07882748,0.056146365,0.10466767,0.0934112,0.071515985,0.05032736,0.042714257,0.057665303,0.040054183,0.025802389,0.03577858,0.03279413,0.039819654,0.0151345255,0.0101297535,0.0069957897,0.012793783,0.012522447,0.005378339,0.007415917,0.00349125,0.0018850085,0.0028658311,0.001751048,0.0043534674,0.0028571908,0.0044497633,0.0048512844,0.006152975,0.007705782,0.015844883,0.014895226,0.011484213,0.009428552,0.003960447,0.0022639702,0.0014808744,0.000858222,0.00083306787,0.0005879375,0.00086590106,0.0015649183,0.002019313,0.0035537963,0.007662256,0.015944742,0.028803634,0.017387029,0.01059046,0.0057440046,0.0031212878,0.001085673,0.00061550614,0.0004195935,0.00048209465,0.00021795467,0.00013828195,0.00023522449,0.0007310582,0.000985143,0.00083284406,0.0010680552,0.0014093178,0.00079594343,0.00045116362,0.00044337823,0.00043359457,0.00048587867,0.0006538104,0.0006920446,0.0010338351,0.0012319383,0.0019027867,0.0044867313,0.008607464,0.011336634,0.006668627,0.014786863,0.011863,0.0045978143,0.00260668,0.0011094944,0.00047530432,0.00043327163,0.0002465074,9.418951e-05,3.96657e-05,7.2240364e-06,4.92043e-07,human
0,0.0002206645,0.00017386064,0.00033268088,0.0017444204,0.010045528,0.013287336,0.034316298,0.046908867,0.10523913,0.20581661,0.18123685,0.22886686,0.04328843,0.070235685,0.12878202,0.19877802,0.75148886,0.84291285,0.24212225,0.30193377,0.39923105,0.72882295,0.629027,0.1789717,0.14772181,0.18654229,0.23258877,0.17725094,0.08496573,0.057618808,0.09441129,0.11131032,0.084245116,0.053198714,0.06317162,0.13734794,0.098367006,0.17114806,0.115931004,0.07119072,0.08165323,0.024221078,0.01709486,0.022945166,0.014756174,0.0039893067,0.0012993125,0.0019190378,0.0024001787,0.0019487981,0.0003258773,0.00026531788,0.00034586847,0.00048517465,0.000292176,0.00015040998,0.00013033087,0.00024753093,0.00020074978,7.9584825e-05,3.2678545e-05,5.1367184e-05,4.92782e-05,3.7694612e-05,6.0069706e-05,6.986296e-05,9.32659e-05,0.00010936937,0.00014687372,0.00022238138,0.0002926468,0.0005505876,0.00061652757,0.00017459542,0.00011922255,6.240765e-05,7.1630726e-05,4.489458e-05,6.258767e-05,0.00013466929,0.0002910303,0.0005349791,0.00082316773,0.0007090741,0.0005020711,0.0002892553,0.00013245051,4.0714523e-05,1.2415813e-05,8.898934e-06,7.585288e-06,7.178333e-06,8.360023e-06,1.2374746e-05,1.5467944e-05,2.1184767e-05,4.1243085e-05,6.325244e-05,5.693517e-05,9.069653e-05,0.00017282127,0.00013165179,0.00010636731,6.4040425e-05,4.0205265e-05,3.4655182e-05,2.572379e-05,4.0499137e-05,2.8096767e-05,8.075456e-06,1.0547661e-05,2.7809761e-05,0.00011476364,0.00046095098,0.000814878,0.0005286899,0.00032784598,0.00019042686,0.00011318769,4.756337e-05,5.6862733e-05,3.2114986e-05,7.927079e-06,3.1596721e-06,3.6365286e-06,2.2330419e-06,4.205496e-07,1.7840605e-08,human
0,0.025257133,0.09900571,0.5915211,2.2497573,3.3404007,5.894098,6.180217,7.6459265,3.4243748,4.3417196,13.691473,8.719004,2.9472253,4.988065,27.821608,27.283642,22.32255,10.993267,8.483965,19.891434,18.9049,9.017568,6.9320993,8.182687,14.132714,9.364975,4.344447,3.3547666,1.9144847,1.362453,0.93729514,0.7242531,0.86391485,0.40569267,0.30378556,0.36830834,0.4225701,0.46618274,0.5095052,0.67049575,0.4103671,0.4189318,0.35917985,0.51985604,0.94818527,0.9564025,0.9857166,1.634629,1.3801115,0.9585577,0.8332037,0.628366,0.77165055,0.4146423,0.6457892,0.72126305,0.66293454,0.7181185,0.31297046,0.43417862,0.29137644,0.28252134,0.33327472,0.21359852,0.23294836,0.2288906,0.29154578,0.38362023,0.31483117,0.306757,0.4169751,0.46832225,0.43085757,0.35216737,0.20833407,0.1727352,0.09760456,0.068377875,0.04692708,0.03513289,0.03884974,0.04814647,0.07630225,0.0850513,0.03900781,0.024493733,0.034561813,0.033207074,0.022864556,0.010573394,0.009371834,0.007394844,0.0053182514,0.00469657,0.0036214835,0.0024206827,0.0015718209,0.00097274466,0.00081195496,0.000509801,0.00080912263,0.00020018547,0.00022336138,0.00014871245,0.00014920898,0.00019643102,4.5489116e-05,3.2653614e-05,1.8578658e-05,1.0332454e-05,8.438135e-06,9.133046e-06,5.681598e-06,6.991991e-06,1.45908925e-05,2.1073414e-05,1.9162588e-05,9.8684195e-06,9.699001e-06,7.3875804e-06,5.814274e-06,3.6748502e-06,4.4988215e-06,3.5350783e-06,1.929002e-06,1.1980521e-06,2.921235e-07,1.9673964e-08,human
0,0.037664376,0.07783908,0.93802935,4.5288963,5.8622546,2.1970053,4.0526543,11.940118,21.900328,36.713448,6.841152,6.002239,10.254142,4.445248,20.271378,38.52397,32.981785,22.444183,33.979862,41.37488,29.27858,33.596436,29.409952,9.825861,13.677061,21.432741,11.464143,2.4759529,1.5033203,1.2790024,0.6817016,0.46303537,0.39830238,0.2830212,0.21383227,0.38153443,0.5204531,0.6885089,0.76935726,1.4147931,1.5173403,2.439712,2.6752887,2.3351357,1.9705695,1.7065059,1.830457,1.7393748,0.9050909,1.0009147,1.2713976,0.72483903,0.61848336,0.4892509,0.30917978,0.4731337,0.46405557,0.26201147,0.39127952,0.23937537,0.3175985,0.25603142,0.16827214,0.15400419,0.122592695,0.10159105,0.20098971,0.3129903,0.51194024,0.48717445,0.48370028,0.4143762,0.37312788,0.1745503,0.097668424,0.030283835,0.043487437,0.07330463,0.057837475,0.035873707,0.021056227,0.039488304,0.04056459,0.096612744,0.1439263,0.062118966,0.14040725,0.11586649,0.11416944,0.0811815,0.036111344,0.024953691,0.020683063,0.030630125,0.022851948,0.012541452,0.007277988,0.004669256,0.0042316783,0.0013232935,0.001147155,0.0005831885,0.0004669408,0.00044736837,0.00036148692,0.00041393226,0.000101687874,1.3663484e-05,1.4826927e-05,2.8608143e-05,3.4802484e-05,3.0221012e-05,4.3326832e-05,2.4029714e-05,2.041645e-05,1.0992714e-05,6.684608e-06,7.653165e-06,7.11897e-06,9.231525e-06,9.7196325e-06,8.831598e-06,8.369158e-06,5.7905286e-06,3.6519575e-06,1.2372038e-06,3.6906505e-07,1.9291404e-08,human
0,0.00033811608,0.0003098696,0.005950841,0.012684171,0.04642253,0.07122846,0.12283382,0.062407587,0.02018673,0.16347146,0.17359546,0.07938172,0.026245924,0.10224637,0.20359032,0.4976635,0.36160296,0.17951623,0.104187,0.118178666,0.13116685,0.17876951,0.057076108,0.028032528,0.029141976,0.0050933273,0.0037721563,0.002493941,0.0014427656,0.00090136344,0.0023561951,0.0022726334,0.0011911311,0.00090805296,0.0018204477,0.0022122175,0.004513451,0.005099622,0.004071178,0.0030512032,0.0024625154,0.010021454,0.012709464,0.0028667545,0.006672912,0.011243481,0.011823757,0.023677366,0.018062426,0.015913926,0.033537064,0.013398586,0.0226557,0.02434235,0.010865664,0.007265362,0.005077914,0.003020017,0.0022612272,0.0019916557,0.0017043441,0.00087797653,0.0013649305,0.0009906396,0.0012902139,0.0015365939,0.0015007784,0.0020817537,0.002401175,0.002479005,0.0037976124,0.0025855533,0.0029048054,0.0021733535,0.0028427164,0.0010720589,0.0009095536,0.0010397215,0.0012628383,0.0020949717,0.0026866829,0.002967564,0.0028125413,0.0033201417,0.0019641374,0.0023253951,0.0017897224,0.0012631005,0.0010457408,0.001173742,0.0007268653,0.00042376423,0.00044329278,0.00042325567,0.00049751304,0.00086923654,0.0004857767,0.00035598796,0.00018774337,0.00030039917,0.00038437804,0.00060568086,0.00093036063,0.00075673306,0.00038949834,0.0003657729,0.0004824182,0.00036513276,0.00045497515,0.0007370029,0.00094567094,0.0011954664,0.0016413383,0.0012438139,0.0027228952,0.001952906,0.0019940375,0.0012046045,0.0013527285,0.0012354087,0.0006047324,0.00017583706,4.56623e-05,2.1592117e-05,2.4980442e-05,6.0386433e-06,8.928969e-07,5.4579683e-08,human
0,0.00090003695,0.0009489793,0.015324509,0.17419732,0.13134797,0.03651072,0.08632522,0.3574258,0.21812032,0.11286112,0.11353641,0.47778946,0.5310989,0.27812675,0.36841717,0.72516286,0.51543033,0.71185267,0.38580775,0.41332597,0.31969407,0.26327634,0.34878173,0.30042902,0.1972819,0.04915675,0.076481484,0.07512657,0.062329926,0.048138615,0.040999573,0.034721725,0.023480447,0.014743601,0.02096326,0.04102993,0.014356604,0.0067775,0.0073571983,0.034492586,0.04280028,0.019964335,0.031344954,0.024466237,0.014501108,0.008752365,0.009452073,0.008193983,0.0043516094,0.0060257115,0.006822955,0.004432354,0.0041312524,0.004020468,0.0022455947,0.0021484955,0.002816659,0.0021296402,0.0020132654,0.002153356,0.0028397215,0.0031379685,0.0036232285,0.002638204,0.0020085804,0.0016456158,0.00050922675,0.00033406226,0.00027787097,0.0003147281,0.00029926002,0.00029952632,0.00021510146,0.00010461357,3.1211766e-05,1.6204443e-05,2.4386585e-05,3.6422418e-05,3.484845e-05,4.9294467e-05,8.95748e-05,0.00013249843,0.00014881669,0.00017492862,0.00024117499,0.00032175437,0.00035799,0.0005894578,0.00068614364,0.0003531158,0.00014519486,9.581879e-05,0.00014192793,0.00039095184,0.0005839314,0.00065655593,0.00041412518,0.00034805917,0.000485376,0.00090648525,0.0012761297,0.0013336468,0.0027810365,0.0035322488,0.0021965283,0.0023174605,0.0030048918,0.0047198134,0.008025537,0.01106792,0.0129978685,0.011331217,0.014343622,0.019579863,0.01959345,0.0104557825,0.0050993483,0.0031483278,0.0008906757,0.00073373027,0.0012842644,0.0012371966,0.00096274464,0.0009204567,0.00018204891,6.425236e-05,2.4314255e-05,5.303321e-07,human
0,0.0006335515,0.00061647553,0.0066884886,0.094507486,0.11009907,0.039458062,0.15271106,0.37835753,0.46905905,0.37166512,0.15897396,0.11289045,0.10410743,0.21194574,0.13915566,0.10696587,0.23047864,0.31976876,0.1596409,0.14367698,0.31952345,1.3736566,0.5905542,0.08035488,0.11328276,0.04040931,0.11347422,0.04133139,0.007888752,0.006844836,0.025699195,0.017776407,0.0129069,0.0055998815,0.0072345794,0.010434155,0.019382702,0.010303917,0.0092019,0.01615889,0.023174677,0.012320302,0.022544818,0.060831733,0.06496038,0.05652744,0.12234338,0.105100915,0.09659397,0.14834774,0.17332569,0.08119281,0.08319551,0.07983684,0.044512346,0.04180382,0.01806397,0.0134044895,0.0082145035,0.0041953237,0.0035263645,0.0019719428,0.0022946817,0.0012042072,0.0015151178,0.0016407644,0.0026474579,0.0015234535,0.001979708,0.0019233281,0.002754008,0.0034256412,0.007278129,0.007428379,0.0056785345,0.003174908,0.003388115,0.003265444,0.004005514,0.00794897,0.012158463,0.009173005,0.0042745327,0.0048399433,0.008089418,0.011703682,0.007843412,0.0031638741,0.0009464042,0.00068723905,0.00036352046,0.00028836008,0.00045324228,0.00033965256,0.00037262405,0.0004075035,0.0007242621,0.00083810627,0.0010559649,0.00076790294,0.0011092712,0.0009707536,0.0010047992,0.0008984062,0.00040699393,0.00023474709,0.0005643267,0.0004944088,0.00064931513,0.0007990801,0.0010294981,0.0007921709,0.0023694986,0.0046971412,0.0060359295,0.0036276698,0.0050167874,0.00546392,0.003124611,0.002494231,0.0017019341,0.0008206677,0.000658058,0.000365648,0.00019570839,0.00015980373,7.341916e-05,4.5131383e-06,human
0,0.0011179405,0.0012919302,0.01405463,0.08681161,0.10546205,0.045750752,0.14656797,0.26850793,0.3358515,0.74389285,0.30116466,0.59910756,0.15375964,0.22168995,0.25248662,0.041678894,0.1072864,0.21474633,0.117674984,0.08557672,0.4229964,0.47382522,0.1894705,0.06023722,0.104987934,0.013504176,0.0042775017,0.0032498012,0.003875458,0.001479719,0.0025445055,0.0045314664,0.0035512284,0.001598161,0.00938466,0.020957885,0.014602366,0.015656963,0.0402395,0.045799926,0.02473981,0.036320005,0.09346897,0.031509876,0.02161001,0.041389756,0.01977242,0.0105426,0.013893626,0.018222852,0.012215103,0.011869093,0.0047976463,0.0059431423,0.0041119093,0.00385241,0.003406575,0.0018509305,0.0014991396,0.0017914723,0.0012963862,0.002119167,0.0017760639,0.0024005475,0.0030497885,0.0013605516,0.001821943,0.0018405097,0.0023696166,0.0028536266,0.0062648933,0.0032305198,0.004422609,0.005526341,0.0055254884,0.0052918307,0.004399168,0.0032279536,0.0049134917,0.0035507148,0.004829176,0.0051188865,0.0052709905,0.0048162797,0.006107859,0.006319045,0.006750092,0.0061142705,0.0029014198,0.0023606766,0.0017608453,0.0020214075,0.0018525008,0.0016846262,0.0010668121,0.0013246451,0.0027485401,0.0051939082,0.004770557,0.0043883487,0.0048487727,0.008111251,0.006636263,0.007907974,0.0030514877,0.004373458,0.0045261346,0.0038630443,0.010419475,0.013238368,0.0118993735,0.020284576,0.049055196,0.06664216,0.05944011,0.045539748,0.036127552,0.03282648,0.043486092,0.03558068,0.02291435,0.012956571,0.008663015,0.004847379,0.0027861714,0.0013743989,0.00063109794,4.2429514e-05,human
